TranDate,Account,Dept,Sum of Amount
9/2/2008,62010,150,"($1,164.55)"
9/2/2008,62020,150,($948.25)
9/2/2008,62030,150,($247.59)
9/2/2008,62099,150,$29.06
9/2/2008,62510,120,($532.15)
9/2/2008,62520,120,($123.53)
9/2/2008,62530,120,($101.77)
9/2/2008,62550,120,($54.20)
9/2/2008,62560,120,($6.35)
9/2/2008,63050,150,($179.76)
9/2/2008,64000,150,$346.95
9/2/2008,64010,150,$40.52
9/2/2008,64020,150,$9.99
9/2/2008,65520,110,($54.86)
9/2/2008,65540,110,($572.62)
9/2/2008,65550,110,"($1,319.90)"
9/2/2008,65570,110,($59.75)
9/2/2008,65590,110,($79.31)
9/2/2008,65600,110,($39.59)
9/2/2008,65610,110,($416.52)
9/2/2008,65620,110,($181.57)
9/2/2008,65630,110,$3.17
9/2/2008,65650,110,($135.51)
9/2/2008,65660,110,($131.15)
9/2/2008,65690,110,($42.59)
9/2/2008,65700,110,($457.85)
9/2/2008,65710,110,($549.97)
9/2/2008,65730,110,($13.13)
9/2/2008,65740,110,($372.39)
9/2/2008,65750,110,($552.99)
9/2/2008,65760,110,($7.11)
9/2/2008,66010,130,($97.63)
9/2/2008,66020,130,($639.62)
9/2/2008,66030,130,($9.19)
9/2/2008,66040,130,($58.32)
9/2/2008,66050,130,($40.74)
9/2/2008,66070,130,($19.32)
9/2/2008,66080,130,($9.19)
9/2/2008,66090,130,($47.25)
9/2/2008,66100,130,($5.13)
9/2/2008,66110,130,($0.54)
9/2/2008,66120,130,($2.85)
9/2/2008,66130,130,($65.89)
9/2/2008,66510,140,($94.06)
9/2/2008,66520,140,($21.05)
9/2/2008,66530,140,($8.53)
9/2/2008,66550,140,($41.90)
9/2/2008,68050,170,($0.93)
9/2/2008,68060,170,($91.88)
9/3/2008,61510,150,($158.91)
9/3/2008,61520,150,($318.11)
9/3/2008,61530,150,($69.70)
9/3/2008,61540,150,($52.39)
9/3/2008,61550,150,($225.02)
9/3/2008,61560,150,($139.33)
9/3/2008,61570,150,($248.14)
9/3/2008,62010,150,"($1,053.64)"
9/3/2008,62020,150,($857.94)
9/3/2008,62030,150,($224.01)
9/3/2008,62099,150,$26.29
9/3/2008,62510,120,($481.47)
9/3/2008,62520,120,($111.77)
9/3/2008,62530,120,($92.08)
9/3/2008,62550,120,($49.04)
9/3/2008,62560,120,($5.74)
9/3/2008,63050,150,($162.64)
9/3/2008,64000,150,$313.91
9/3/2008,64010,150,$36.66
9/3/2008,64020,150,$9.04
9/3/2008,65520,110,($49.64)
9/3/2008,65540,110,($518.08)
9/3/2008,65550,110,"($1,194.20)"
9/3/2008,65570,110,($54.06)
9/3/2008,65590,110,($71.76)
9/3/2008,65600,110,($35.82)
9/3/2008,65610,110,($376.85)
9/3/2008,65620,110,($164.28)
9/3/2008,65630,110,$2.86
9/3/2008,65650,110,($122.60)
9/3/2008,65660,110,($118.66)
9/3/2008,65690,110,($38.53)
9/3/2008,65700,110,($414.24)
9/3/2008,65710,110,($497.60)
9/3/2008,65730,110,($11.88)
9/3/2008,65740,110,($336.92)
9/3/2008,65750,110,($500.32)
9/3/2008,65760,110,($6.43)
9/3/2008,66010,130,($88.33)
9/3/2008,66020,130,($578.70)
9/3/2008,66030,130,($8.31)
9/3/2008,66040,130,($52.76)
9/3/2008,66050,130,($36.86)
9/3/2008,66070,130,($17.48)
9/3/2008,66080,130,($8.31)
9/3/2008,66090,130,($42.75)
9/3/2008,66100,130,($4.64)
9/3/2008,66110,130,($0.49)
9/3/2008,66120,130,($2.58)
9/3/2008,66130,130,($59.61)
9/3/2008,66510,140,($85.11)
9/3/2008,66520,140,($19.05)
9/3/2008,66530,140,($7.72)
9/3/2008,66550,140,($37.91)
9/3/2008,68050,170,($0.85)
9/3/2008,68060,170,($83.13)
9/4/2008,61510,150,($184.01)
9/4/2008,61520,150,($368.34)
9/4/2008,61530,150,($80.71)
9/4/2008,61540,150,($60.67)
9/4/2008,61550,150,($260.55)
9/4/2008,61560,150,($161.33)
9/4/2008,61570,150,($287.32)
9/4/2008,62010,150,"($1,220.00)"
9/4/2008,62020,150,($993.41)
9/4/2008,62030,150,($259.38)
9/4/2008,62099,150,$30.44
9/4/2008,62510,120,($557.49)
9/4/2008,62520,120,($129.42)
9/4/2008,62530,120,($106.62)
9/4/2008,62550,120,($56.78)
9/4/2008,62560,120,($6.65)
9/4/2008,63050,150,($188.32)
9/4/2008,64000,150,$363.47
9/4/2008,64010,150,$42.45
9/4/2008,64020,150,$10.47
9/4/2008,65520,110,($57.48)
9/4/2008,65540,110,($599.88)
9/4/2008,65550,110,"($1,382.75)"
9/4/2008,65570,110,($62.59)
9/4/2008,65590,110,($83.09)
9/4/2008,65600,110,($41.47)
9/4/2008,65610,110,($436.36)
9/4/2008,65620,110,($190.22)
9/4/2008,65630,110,$3.32
9/4/2008,65650,110,($141.96)
9/4/2008,65660,110,($137.39)
9/4/2008,65690,110,($44.62)
9/4/2008,65700,110,($479.65)
9/4/2008,65710,110,($576.16)
9/4/2008,65730,110,($13.75)
9/4/2008,65740,110,($390.12)
9/4/2008,65750,110,($579.32)
9/4/2008,65760,110,($7.45)
9/4/2008,66010,130,($102.28)
9/4/2008,66020,130,($670.07)
9/4/2008,66030,130,($9.63)
9/4/2008,66040,130,($61.09)
9/4/2008,66050,130,($42.68)
9/4/2008,66070,130,($20.24)
9/4/2008,66080,130,($9.63)
9/4/2008,66090,130,($49.50)
9/4/2008,66100,130,($5.38)
9/4/2008,66110,130,($0.57)
9/4/2008,66120,130,($2.99)
9/4/2008,66130,130,($69.03)
9/4/2008,66510,140,($98.54)
9/4/2008,66520,140,($22.06)
9/4/2008,66530,140,($8.94)
9/4/2008,66550,140,($43.89)
9/4/2008,68050,170,($0.98)
9/4/2008,68060,170,($96.25)
9/4/2008,71010,120,"$4,228.40"
9/4/2008,71020,120,$759.76
9/4/2008,71030,120,$569.75
9/4/2008,71050,120,$329.23
9/4/2008,71060,120,$35.27
9/4/2008,71070,120,($45.77)
9/4/2008,71075,120,$10.99
9/4/2008,71160,150,$348.81
9/4/2008,71170,150,"$1,043.82"
9/4/2008,71180,150,$403.27
9/4/2008,71190,150,$241.93
9/4/2008,71200,150,$372.86
9/4/2008,71240,150,"$1,741.11"
9/4/2008,71299,150,($59.98)
9/4/2008,71310,150,"$7,776.10"
9/4/2008,71325,150,"($1,120.14)"
9/4/2008,71550,150,$450.10
9/4/2008,71560,140,$75.00
9/4/2008,72010,110,"$2,630.58"
9/4/2008,72020,110,"$5,237.89"
9/4/2008,72040,130,"$1,494.75"
9/4/2008,72050,140,"$1,236.70"
9/4/2008,72060,150,"$6,023.17"
9/4/2008,72070,150,"$6,029.31"
9/4/2008,72090,150,$989.43
9/4/2008,72100,150,$850.63
9/4/2008,72110,160,"$3,112.25"
9/4/2008,72120,160,"$3,670.86"
9/4/2008,72130,160,"$4,601.00"
9/4/2008,72140,160,$589.97
9/4/2008,72150,165,"$1,999.09"
9/4/2008,72160,170,"$2,019.38"
9/4/2008,72999,150,($630.09)
9/4/2008,73010,110,$167.23
9/4/2008,73010,130,$73.75
9/4/2008,73010,140,$57.75
9/4/2008,73010,150,$444.11
9/4/2008,73010,160,$211.20
9/4/2008,73010,165,$81.77
9/4/2008,73010,170,$239.94
9/4/2008,73020,110,$131.12
9/4/2008,73020,130,$37.75
9/4/2008,73020,140,$29.50
9/4/2008,73020,150,$331.27
9/4/2008,73020,160,$232.16
9/4/2008,73020,165,$41.83
9/4/2008,73020,170,$42.10
9/4/2008,73030,110,$466.87
9/4/2008,73030,150,$648.28
9/4/2008,73030,160,$490.70
9/4/2008,73030,165,$108.61
9/4/2008,73030,170,$85.01
9/4/2008,73040,110,$202.50
9/4/2008,73040,150,$292.50
9/4/2008,73040,160,$139.50
9/4/2008,73040,165,$40.50
9/4/2008,73050,110,$61.85
9/4/2008,73050,130,$21.00
9/4/2008,73050,140,$18.41
9/4/2008,73050,150,$155.50
9/4/2008,73050,160,$116.79
9/4/2008,73050,165,$18.46
9/4/2008,73050,170,$19.18
9/4/2008,80990,110,"$1,742.38"
9/4/2008,81010,110,$37.98
9/4/2008,81030,160,$77.75
9/4/2008,81050,160,$71.24
9/4/2008,81090,160,$720.37
9/4/2008,81100,160,$36.76
9/4/2008,81110,160,$503.40
9/4/2008,81170,160,$17.34
9/4/2008,81200,160,$5.72
9/4/2008,81210,160,$412.98
9/4/2008,81220,160,$799.40
9/4/2008,81230,160,$48.65
9/4/2008,81260,160,$11.20
9/4/2008,81270,160,$151.47
9/4/2008,81280,160,$43.40
9/4/2008,81350,160,$11.78
9/4/2008,81900,165,$224.27
9/4/2008,82010,130,$49.32
9/4/2008,82030,130,$252.87
9/4/2008,82040,130,$93.65
9/4/2008,82040,140,$13.78
9/4/2008,82050,150,$372.92
9/4/2008,82060,170,$337.32
9/4/2008,82070,150,$119.82
9/4/2008,83010,160,$216.01
9/4/2008,83010,170,($99.87)
9/4/2008,83020,130,$92.00
9/4/2008,83020,160,($690.52)
9/4/2008,83020,170,$512.91
9/4/2008,83030,150,$367.88
9/4/2008,83050,170,$315.07
9/4/2008,83060,170,$184.70
9/4/2008,83070,170,$195.83
9/4/2008,84020,130,$292.86
9/4/2008,84020,170,$197.50
9/4/2008,85010,170,$121.70
9/4/2008,85510,170,$652.85
9/4/2008,86010,110,$417.60
9/4/2008,86010,130,$40.00
9/4/2008,86010,150,$899.91
9/4/2008,86010,160,$182.47
9/4/2008,86010,165,$128.06
9/4/2008,86010,170,$29.41
9/4/2008,86020,110,$271.02
9/4/2008,86020,150,$10.39
9/4/2008,86030,110,($50.90)
9/4/2008,86030,150,$8.12
9/4/2008,86040,110,$144.71
9/4/2008,86040,150,$19.39
9/4/2008,86050,110,$140.83
9/4/2008,86050,150,$69.30
9/4/2008,86050,160,$84.76
9/4/2008,86100,110,$101.80
9/4/2008,86100,120,$132.92
9/4/2008,86100,150,($50.84)
9/4/2008,86100,160,$0.61
9/4/2008,86100,170,$619.08
9/4/2008,86110,110,$35.10
9/4/2008,86135,110,$53.75
9/4/2008,86150,110,$729.85
9/4/2008,86170,110,$412.82
9/4/2008,86180,110,$0.53
9/4/2008,86180,130,$3.16
9/4/2008,86180,140,$183.90
9/4/2008,86180,160,"$1,066.49"
9/4/2008,86200,160,$33.30
9/4/2008,86270,150,$249.49
9/4/2008,86280,150,$337.70
9/4/2008,86290,150,$318.10
9/4/2008,86310,150,$224.61
9/4/2008,86330,150,$620.82
9/4/2008,86350,150,$207.87
9/4/2008,86360,150,$112.50
9/4/2008,86400,170,($5.70)
9/4/2008,86420,170,$72.38
9/4/2008,86450,170,$119.94
9/5/2008,61510,150,($250.92)
9/5/2008,61520,150,($502.28)
9/5/2008,61530,150,($110.05)
9/5/2008,61540,150,($82.72)
9/5/2008,61550,150,($355.30)
9/5/2008,61560,150,($219.99)
9/5/2008,61570,150,($391.80)
9/5/2008,62010,150,"($1,663.64)"
9/5/2008,62020,150,"($1,354.65)"
9/5/2008,62030,150,($353.69)
9/5/2008,62099,150,$41.51
9/5/2008,62510,120,($760.22)
9/5/2008,62520,120,($176.48)
9/5/2008,62530,120,($145.39)
9/5/2008,62550,120,($77.43)
9/5/2008,62560,120,($9.07)
9/5/2008,63050,150,($256.80)
9/5/2008,64000,150,$495.64
9/5/2008,64010,150,$57.89
9/5/2008,64020,150,$14.28
9/5/2008,65520,110,($78.38)
9/5/2008,65540,110,($818.02)
9/5/2008,65550,110,"($1,885.57)"
9/5/2008,65570,110,($85.35)
9/5/2008,65590,110,($113.30)
9/5/2008,65600,110,($56.55)
9/5/2008,65610,110,($595.03)
9/5/2008,65620,110,($259.39)
9/5/2008,65630,110,$4.52
9/5/2008,65650,110,($193.59)
9/5/2008,65660,110,($187.35)
9/5/2008,65690,110,($60.84)
9/5/2008,65700,110,($654.07)
9/5/2008,65710,110,($785.68)
9/5/2008,65730,110,($18.75)
9/5/2008,65740,110,($531.98)
9/5/2008,65750,110,($789.99)
9/5/2008,65760,110,($10.16)
9/5/2008,66010,130,($139.47)
9/5/2008,66020,130,($913.74)
9/5/2008,66030,130,($13.13)
9/5/2008,66040,130,($83.31)
9/5/2008,66050,130,($58.20)
9/5/2008,66070,130,($27.60)
9/5/2008,66080,130,($13.13)
9/5/2008,66090,130,($67.50)
9/5/2008,66100,130,($7.33)
9/5/2008,66110,130,($0.78)
9/5/2008,66120,130,($4.08)
9/5/2008,66130,130,($94.13)
9/5/2008,66510,140,($134.38)
9/5/2008,66520,140,($30.08)
9/5/2008,66530,140,($12.19)
9/5/2008,66550,140,($59.85)
9/5/2008,68050,170,($1.34)
9/5/2008,68060,170,($131.25)
9/6/2008,61510,150,($384.74)
9/6/2008,61520,150,($770.16)
9/6/2008,61530,150,($168.75)
9/6/2008,61540,150,($126.84)
9/6/2008,61550,150,($544.79)
9/6/2008,61560,150,($337.32)
9/6/2008,61570,150,($600.76)
9/6/2008,62010,150,"($2,550.92)"
9/6/2008,62020,150,"($2,077.12)"
9/6/2008,62030,150,($542.33)
9/6/2008,62099,150,$63.64
9/6/2008,62510,120,"($1,165.66)"
9/6/2008,62520,120,($270.60)
9/6/2008,62530,120,($222.93)
9/6/2008,62550,120,($118.73)
9/6/2008,62560,120,($13.91)
9/6/2008,63050,150,($393.76)
9/6/2008,64000,150,$759.98
9/6/2008,64010,150,$88.76
9/6/2008,64020,150,$21.89
9/6/2008,65520,110,($120.18)
9/6/2008,65540,110,"($1,254.30)"
9/6/2008,65550,110,"($2,891.21)"
9/6/2008,65570,110,($130.87)
9/6/2008,65590,110,($173.72)
9/6/2008,65600,110,($86.71)
9/6/2008,65610,110,($912.38)
9/6/2008,65620,110,($397.73)
9/6/2008,65630,110,$6.93
9/6/2008,65650,110,($296.83)
9/6/2008,65660,110,($287.27)
9/6/2008,65690,110,($93.29)
9/6/2008,65700,110,"($1,002.91)"
9/6/2008,65710,110,"($1,204.70)"
9/6/2008,65730,110,($28.75)
9/6/2008,65740,110,($815.70)
9/6/2008,65750,110,"($1,211.31)"
9/6/2008,65760,110,($15.57)
9/6/2008,66010,130,($213.86)
9/6/2008,66020,130,"($1,401.06)"
9/6/2008,66030,130,($20.13)
9/6/2008,66040,130,($127.74)
9/6/2008,66050,130,($89.24)
9/6/2008,66070,130,($42.32)
9/6/2008,66080,130,($20.13)
9/6/2008,66090,130,($103.50)
9/6/2008,66100,130,($11.24)
9/6/2008,66110,130,($1.19)
9/6/2008,66120,130,($6.25)
9/6/2008,66130,130,($144.33)
9/6/2008,66510,140,($206.04)
9/6/2008,66520,140,($46.12)
9/6/2008,66530,140,($18.69)
9/6/2008,66550,140,($91.77)
9/6/2008,68050,170,($2.05)
9/6/2008,68060,170,($201.25)
9/7/2008,61510,150,($344.35)
9/7/2008,61520,150,($757.76)
9/7/2008,61530,150,($175.08)
9/7/2008,61540,150,($142.69)
9/7/2008,61550,150,($467.13)
9/7/2008,61560,150,($461.06)
9/7/2008,61570,150,($707.38)
9/7/2008,62010,150,"($2,161.65)"
9/7/2008,62020,150,"($2,178.14)"
9/7/2008,62030,150,($467.64)
9/7/2008,62099,150,$49.66
9/7/2008,62510,120,($928.27)
9/7/2008,62520,120,($415.05)
9/7/2008,62530,120,($229.42)
9/7/2008,62550,120,($80.15)
9/7/2008,62560,120,($33.80)
9/7/2008,63050,150,($152.92)
9/7/2008,63060,150,($3.90)
9/7/2008,64000,150,$963.96
9/7/2008,64010,150,$96.39
9/7/2008,64020,150,$13.17
9/7/2008,65520,110,($69.96)
9/7/2008,65540,110,($760.34)
9/7/2008,65550,110,"($2,154.33)"
9/7/2008,65570,110,($10.56)
9/7/2008,65590,110,($182.17)
9/7/2008,65600,110,($313.30)
9/7/2008,65610,110,($826.85)
9/7/2008,65620,110,($104.54)
9/7/2008,65650,110,"($1,460.87)"
9/7/2008,65660,110,($533.39)
9/7/2008,65690,110,($78.50)
9/7/2008,65700,110,($874.34)
9/7/2008,65710,110,"($1,251.29)"
9/7/2008,65730,110,($12.38)
9/7/2008,65740,110,"($1,062.72)"
9/7/2008,65750,110,"($1,276.18)"
9/7/2008,65760,110,($17.88)
9/7/2008,66010,130,($100.24)
9/7/2008,66020,130,"($1,730.43)"
9/7/2008,66030,130,($23.76)
9/7/2008,66040,130,($91.05)
9/7/2008,66050,130,($102.44)
9/7/2008,66070,130,($25.44)
9/7/2008,66080,130,($21.45)
9/7/2008,66090,130,($88.77)
9/7/2008,66100,130,($12.94)
9/7/2008,66110,130,($1.37)
9/7/2008,66120,130,($5.06)
9/7/2008,66130,130,($159.42)
9/7/2008,66510,140,($175.18)
9/7/2008,66520,140,($46.27)
9/7/2008,66530,140,($13.86)
9/7/2008,66550,140,($65.93)
9/7/2008,68050,170,($2.11)
9/8/2008,61510,150,($189.39)
9/8/2008,61520,150,($416.77)
9/8/2008,61530,150,($96.29)
9/8/2008,61540,150,($78.48)
9/8/2008,61550,150,($256.92)
9/8/2008,61560,150,($253.58)
9/8/2008,61570,150,($389.06)
9/8/2008,62010,150,"($1,188.90)"
9/8/2008,62020,150,"($1,197.98)"
9/8/2008,62030,150,($257.20)
9/8/2008,62099,150,$27.31
9/8/2008,62510,120,($510.55)
9/8/2008,62520,120,($228.28)
9/8/2008,62530,120,($126.18)
9/8/2008,62550,120,($44.08)
9/8/2008,62560,120,($18.59)
9/8/2008,63050,150,($84.11)
9/8/2008,63060,150,($2.15)
9/8/2008,64000,150,$530.18
9/8/2008,64010,150,$53.01
9/8/2008,64020,150,$7.24
9/8/2008,65520,110,($38.48)
9/8/2008,65540,110,($418.19)
9/8/2008,65550,110,"($1,184.88)"
9/8/2008,65570,110,($5.81)
9/8/2008,65590,110,($100.19)
9/8/2008,65600,110,($172.32)
9/8/2008,65610,110,($454.77)
9/8/2008,65620,110,($57.50)
9/8/2008,65650,110,($803.48)
9/8/2008,65660,110,($293.36)
9/8/2008,65690,110,($43.18)
9/8/2008,65700,110,($480.89)
9/8/2008,65710,110,($688.21)
9/8/2008,65730,110,($6.81)
9/8/2008,65740,110,($584.49)
9/8/2008,65750,110,($701.90)
9/8/2008,65760,110,($9.83)
9/8/2008,66010,130,($55.13)
9/8/2008,66020,130,($951.74)
9/8/2008,66030,130,($13.07)
9/8/2008,66040,130,($50.08)
9/8/2008,66050,130,($56.34)
9/8/2008,66070,130,($14.00)
9/8/2008,66080,130,($11.80)
9/8/2008,66090,130,($48.83)
9/8/2008,66100,130,($7.11)
9/8/2008,66110,130,($0.75)
9/8/2008,66120,130,($2.78)
9/8/2008,66130,130,($87.68)
9/8/2008,66510,140,($96.35)
9/8/2008,66520,140,($25.45)
9/8/2008,66530,140,($7.62)
9/8/2008,66550,140,($36.26)
9/8/2008,68050,170,($1.16)
9/9/2008,61510,150,($180.78)
9/9/2008,61520,150,($397.82)
9/9/2008,61530,150,($91.91)
9/9/2008,61540,150,($74.91)
9/9/2008,61550,150,($245.24)
9/9/2008,61560,150,($242.06)
9/9/2008,61570,150,($371.38)
9/9/2008,62010,150,"($1,134.86)"
9/9/2008,62020,150,"($1,143.52)"
9/9/2008,62030,150,($245.51)
9/9/2008,62099,150,$26.07
9/9/2008,62510,120,($487.34)
9/9/2008,62520,120,($217.90)
9/9/2008,62530,120,($120.44)
9/9/2008,62550,120,($42.08)
9/9/2008,62560,120,($17.74)
9/9/2008,63050,150,($80.29)
9/9/2008,63060,150,($2.05)
9/9/2008,64000,150,$506.08
9/9/2008,64010,150,$50.60
9/9/2008,64020,150,$6.91
9/9/2008,65520,110,($36.73)
9/9/2008,65540,110,($399.18)
9/9/2008,65550,110,"($1,131.02)"
9/9/2008,65570,110,($5.54)
9/9/2008,65590,110,($95.64)
9/9/2008,65600,110,($164.49)
9/9/2008,65610,110,($434.10)
9/9/2008,65620,110,($54.89)
9/9/2008,65650,110,($766.96)
9/9/2008,65660,110,($280.03)
9/9/2008,65690,110,($41.21)
9/9/2008,65700,110,($459.03)
9/9/2008,65710,110,($656.93)
9/9/2008,65730,110,($6.50)
9/9/2008,65740,110,($557.93)
9/9/2008,65750,110,($670.00)
9/9/2008,65760,110,($9.39)
9/9/2008,66010,130,($52.63)
9/9/2008,66020,130,($908.48)
9/9/2008,66030,130,($12.47)
9/9/2008,66040,130,($47.80)
9/9/2008,66050,130,($53.78)
9/9/2008,66070,130,($13.36)
9/9/2008,66080,130,($11.26)
9/9/2008,66090,130,($46.61)
9/9/2008,66100,130,($6.79)
9/9/2008,66110,130,($0.72)
9/9/2008,66120,130,($2.66)
9/9/2008,66130,130,($83.69)
9/9/2008,66510,140,($91.97)
9/9/2008,66520,140,($24.29)
9/9/2008,66530,140,($7.28)
9/9/2008,66550,140,($34.62)
9/9/2008,68050,170,($1.11)
9/10/2008,61510,150,($163.56)
9/10/2008,61520,150,($359.94)
9/10/2008,61530,150,($83.16)
9/10/2008,61540,150,($67.78)
9/10/2008,61550,150,($221.89)
9/10/2008,61560,150,($219.00)
9/10/2008,61570,150,($336.01)
9/10/2008,62010,150,"($1,026.78)"
9/10/2008,62020,150,"($1,034.61)"
9/10/2008,62030,150,($222.13)
9/10/2008,62099,150,$23.59
9/10/2008,62510,120,($440.93)
9/10/2008,62520,120,($197.15)
9/10/2008,62530,120,($108.97)
9/10/2008,62550,120,($38.07)
9/10/2008,62560,120,($16.05)
9/10/2008,63050,150,($72.64)
9/10/2008,63060,150,($1.85)
9/10/2008,64000,150,$457.88
9/10/2008,64010,150,$45.78
9/10/2008,64020,150,$6.26
9/10/2008,65520,110,($33.23)
9/10/2008,65540,110,($361.16)
9/10/2008,65550,110,"($1,023.31)"
9/10/2008,65570,110,($5.02)
9/10/2008,65590,110,($86.53)
9/10/2008,65600,110,($148.82)
9/10/2008,65610,110,($392.75)
9/10/2008,65620,110,($49.66)
9/10/2008,65650,110,($693.91)
9/10/2008,65660,110,($253.36)
9/10/2008,65690,110,($37.29)
9/10/2008,65700,110,($415.31)
9/10/2008,65710,110,($594.36)
9/10/2008,65730,110,($5.88)
9/10/2008,65740,110,($504.79)
9/10/2008,65750,110,($606.19)
9/10/2008,65760,110,($8.49)
9/10/2008,66010,130,($47.61)
9/10/2008,66020,130,($821.96)
9/10/2008,66030,130,($11.29)
9/10/2008,66040,130,($43.25)
9/10/2008,66050,130,($48.66)
9/10/2008,66070,130,($12.08)
9/10/2008,66080,130,($10.19)
9/10/2008,66090,130,($42.17)
9/10/2008,66100,130,($6.14)
9/10/2008,66110,130,($0.65)
9/10/2008,66120,130,($2.40)
9/10/2008,66130,130,($75.72)
9/10/2008,66510,140,($83.21)
9/10/2008,66520,140,($21.98)
9/10/2008,66530,140,($6.58)
9/10/2008,66550,140,($31.32)
9/10/2008,68050,170,($1.00)
9/11/2008,61510,150,($189.39)
9/11/2008,61520,150,($416.77)
9/11/2008,61530,150,($96.29)
9/11/2008,61540,150,($78.48)
9/11/2008,61550,150,($256.92)
9/11/2008,61560,150,($253.58)
9/11/2008,61570,150,($389.06)
9/11/2008,62010,150,"($1,188.90)"
9/11/2008,62020,150,"($1,197.98)"
9/11/2008,62030,150,($257.20)
9/11/2008,62099,150,$27.31
9/11/2008,62510,120,($510.55)
9/11/2008,62520,120,($228.28)
9/11/2008,62530,120,($126.18)
9/11/2008,62550,120,($44.08)
9/11/2008,62560,120,($18.59)
9/11/2008,63050,150,($84.11)
9/11/2008,63060,150,($2.15)
9/11/2008,64000,150,$530.18
9/11/2008,64010,150,$53.01
9/11/2008,64020,150,$7.24
9/11/2008,65520,110,($38.48)
9/11/2008,65540,110,($418.19)
9/11/2008,65550,110,"($1,184.88)"
9/11/2008,65570,110,($5.81)
9/11/2008,65590,110,($100.19)
9/11/2008,65600,110,($172.32)
9/11/2008,65610,110,($454.77)
9/11/2008,65620,110,($57.50)
9/11/2008,65650,110,($803.48)
9/11/2008,65660,110,($293.36)
9/11/2008,65690,110,($43.18)
9/11/2008,65700,110,($480.89)
9/11/2008,65710,110,($688.21)
9/11/2008,65730,110,($6.81)
9/11/2008,65740,110,($584.49)
9/11/2008,65750,110,($701.90)
9/11/2008,65760,110,($9.83)
9/11/2008,66010,130,($55.13)
9/11/2008,66020,130,($951.74)
9/11/2008,66030,130,($13.07)
9/11/2008,66040,130,($50.08)
9/11/2008,66050,130,($56.34)
9/11/2008,66070,130,($14.00)
9/11/2008,66080,130,($11.80)
9/11/2008,66090,130,($48.83)
9/11/2008,66100,130,($7.11)
9/11/2008,66110,130,($0.75)
9/11/2008,66120,130,($2.78)
9/11/2008,66130,130,($87.68)
9/11/2008,66510,140,($96.35)
9/11/2008,66520,140,($25.45)
9/11/2008,66530,140,($7.62)
9/11/2008,66550,140,($36.26)
9/11/2008,68050,170,($1.16)
9/11/2008,71010,120,"$3,944.49"
9/11/2008,71020,120,"$1,475.83"
9/11/2008,71030,120,$658.66
9/11/2008,71050,120,$236.85
9/11/2008,71060,120,$118.41
9/11/2008,71070,120,($101.60)
9/11/2008,71080,120,$5.78
9/11/2008,71160,150,$286.30
9/11/2008,71170,150,$819.16
9/11/2008,71180,150,"$1,053.45"
9/11/2008,71190,150,$374.14
9/11/2008,71200,150,$495.54
9/11/2008,71240,150,"$1,770.98"
9/11/2008,71299,150,($28.79)
9/11/2008,71310,150,"$8,841.65"
9/11/2008,71325,150,"($1,667.74)"
9/11/2008,71550,150,"$1,588.76"
9/11/2008,71560,140,$198.00
9/11/2008,72010,110,"$2,923.78"
9/11/2008,72020,110,"$4,836.88"
9/11/2008,72040,130,"$1,909.38"
