TranDate,Account,Dept,Sum of Amount
11/2/2008,66530,140,($10.01)
11/2/2008,66550,140,($7.95)
11/2/2008,68050,170,($0.80)
11/3/2008,61510,150,($43.87)
11/3/2008,61520,150,($147.83)
11/3/2008,61530,150,($17.75)
11/3/2008,61540,150,($0.91)
11/3/2008,61550,150,($73.13)
11/3/2008,61560,150,($1.92)
11/3/2008,61570,150,($165.45)
11/3/2008,62010,150,($383.39)
11/3/2008,62020,150,($379.38)
11/3/2008,62030,150,($2.78)
11/3/2008,62099,150,$16.06
11/3/2008,62510,120,($171.39)
11/3/2008,62520,120,($61.99)
11/3/2008,62530,120,($24.44)
11/3/2008,62550,120,($25.58)
11/3/2008,62560,120,($3.19)
11/3/2008,63050,150,($12.15)
11/3/2008,63060,150,($1.60)
11/3/2008,64000,150,$217.80
11/3/2008,64010,150,$24.75
11/3/2008,64020,150,$6.91
11/3/2008,65540,110,($148.26)
11/3/2008,65550,110,($45.32)
11/3/2008,65570,110,($0.89)
11/3/2008,65590,110,($18.23)
11/3/2008,65600,110,($27.70)
11/3/2008,65690,110,($10.88)
11/3/2008,65700,110,($13.96)
11/3/2008,65710,110,($578.69)
11/3/2008,65730,110,($5.06)
11/3/2008,65740,110,($421.90)
11/3/2008,65750,110,($517.99)
11/3/2008,65760,110,($7.31)
11/3/2008,65900,170,($20.25)
11/3/2008,66010,130,($2.70)
11/3/2008,66020,130,($40.89)
11/3/2008,66030,130,($0.54)
11/3/2008,66040,130,($3.35)
11/3/2008,66050,130,($41.90)
11/3/2008,66070,130,($1.46)
11/3/2008,66080,130,($1.35)
11/3/2008,66090,130,($4.86)
11/3/2008,66100,130,($5.28)
11/3/2008,66110,130,($0.56)
11/3/2008,66120,130,$1.58
11/3/2008,66130,130,($65.18)
11/3/2008,66510,140,($9.65)
11/3/2008,66520,140,($6.10)
11/3/2008,66530,140,($9.32)
11/3/2008,66550,140,($7.40)
11/3/2008,68050,170,($0.75)
11/4/2008,61510,150,($43.87)
11/4/2008,61520,150,($147.83)
11/4/2008,61530,150,($17.75)
11/4/2008,61540,150,($0.91)
11/4/2008,61550,150,($73.13)
11/4/2008,61560,150,($1.92)
11/4/2008,61570,150,($165.45)
11/4/2008,62010,150,($383.39)
11/4/2008,62020,150,($379.38)
11/4/2008,62030,150,($2.78)
11/4/2008,62099,150,$16.06
11/4/2008,62510,120,($171.39)
11/4/2008,62520,120,($61.99)
11/4/2008,62530,120,($24.44)
11/4/2008,62550,120,($25.58)
11/4/2008,62560,120,($3.19)
11/4/2008,63050,150,($12.15)
11/4/2008,63060,150,($1.60)
11/4/2008,64000,150,$217.80
11/4/2008,64010,150,$24.75
11/4/2008,64020,150,$6.91
11/4/2008,65540,110,($148.26)
11/4/2008,65550,110,($45.32)
11/4/2008,65570,110,($0.89)
11/4/2008,65590,110,($18.23)
11/4/2008,65600,110,($27.70)
11/4/2008,65690,110,($10.88)
11/4/2008,65700,110,($13.96)
11/4/2008,65710,110,($578.69)
11/4/2008,65730,110,($5.06)
11/4/2008,65740,110,($421.90)
11/4/2008,65750,110,($517.99)
11/4/2008,65760,110,($7.31)
11/4/2008,65900,170,($20.25)
11/4/2008,66010,130,($2.70)
11/4/2008,66020,130,($40.89)
11/4/2008,66030,130,($0.54)
11/4/2008,66040,130,($3.35)
11/4/2008,66050,130,($41.90)
11/4/2008,66070,130,($1.46)
11/4/2008,66080,130,($1.35)
11/4/2008,66090,130,($4.86)
11/4/2008,66100,130,($5.28)
11/4/2008,66110,130,($0.56)
11/4/2008,66120,130,$1.58
11/4/2008,66130,130,($65.18)
11/4/2008,66510,140,($9.65)
11/4/2008,66520,140,($6.10)
11/4/2008,66530,140,($9.32)
11/4/2008,66550,140,($7.40)
11/4/2008,68050,170,($0.75)
11/5/2008,61510,150,($43.87)
11/5/2008,61520,150,($147.83)
11/5/2008,61530,150,($17.75)
11/5/2008,61540,150,($0.91)
11/5/2008,61550,150,($73.13)
11/5/2008,61560,150,($1.92)
11/5/2008,61570,150,($165.45)
11/5/2008,62010,150,($383.39)
11/5/2008,62020,150,($379.38)
11/5/2008,62030,150,($2.78)
11/5/2008,62099,150,$16.06
11/5/2008,62510,120,($171.39)
11/5/2008,62520,120,($61.99)
11/5/2008,62530,120,($24.44)
11/5/2008,62550,120,($25.58)
11/5/2008,62560,120,($3.19)
11/5/2008,63050,150,($12.15)
11/5/2008,63060,150,($1.60)
11/5/2008,64000,150,$217.80
11/5/2008,64010,150,$24.75
11/5/2008,64020,150,$6.91
11/5/2008,65540,110,($148.26)
11/5/2008,65550,110,($45.32)
11/5/2008,65570,110,($0.89)
11/5/2008,65590,110,($18.23)
11/5/2008,65600,110,($27.70)
11/5/2008,65690,110,($10.88)
11/5/2008,65700,110,($13.96)
11/5/2008,65710,110,($578.69)
11/5/2008,65730,110,($5.06)
11/5/2008,65740,110,($421.90)
11/5/2008,65750,110,($517.99)
11/5/2008,65760,110,($7.31)
11/5/2008,65900,170,($20.25)
11/5/2008,66010,130,($2.70)
11/5/2008,66020,130,($40.89)
11/5/2008,66030,130,($0.54)
11/5/2008,66040,130,($3.35)
11/5/2008,66050,130,($41.90)
11/5/2008,66070,130,($1.46)
11/5/2008,66080,130,($1.35)
11/5/2008,66090,130,($4.86)
11/5/2008,66100,130,($5.28)
11/5/2008,66110,130,($0.56)
11/5/2008,66120,130,$1.58
11/5/2008,66130,130,($65.18)
11/5/2008,66510,140,($9.65)
11/5/2008,66520,140,($6.10)
11/5/2008,66530,140,($9.32)
11/5/2008,66550,140,($7.40)
11/5/2008,68050,170,($0.75)
11/6/2008,61510,150,($43.87)
11/6/2008,61520,150,($147.83)
11/6/2008,61530,150,($17.75)
11/6/2008,61540,150,($0.91)
11/6/2008,61550,150,($73.13)
11/6/2008,61560,150,($1.92)
11/6/2008,61570,150,($165.45)
11/6/2008,62010,150,($383.39)
11/6/2008,62020,150,($379.38)
11/6/2008,62030,150,($2.78)
11/6/2008,62099,150,$16.06
11/6/2008,62510,120,($171.39)
11/6/2008,62520,120,($61.99)
11/6/2008,62530,120,($24.44)
11/6/2008,62550,120,($25.58)
11/6/2008,62560,120,($3.19)
11/6/2008,63050,150,($12.15)
11/6/2008,63060,150,($1.60)
11/6/2008,64000,150,$217.80
11/6/2008,64010,150,$24.75
11/6/2008,64020,150,$6.91
11/6/2008,65540,110,($148.26)
11/6/2008,65550,110,($45.32)
11/6/2008,65570,110,($0.89)
11/6/2008,65590,110,($18.23)
11/6/2008,65600,110,($27.70)
11/6/2008,65690,110,($10.88)
11/6/2008,65700,110,($13.96)
11/6/2008,65710,110,($578.69)
11/6/2008,65730,110,($5.06)
11/6/2008,65740,110,($421.90)
11/6/2008,65750,110,($517.99)
11/6/2008,65760,110,($7.31)
11/6/2008,65900,170,($20.25)
11/6/2008,66010,130,($2.70)
11/6/2008,66020,130,($40.89)
11/6/2008,66030,130,($0.54)
11/6/2008,66040,130,($3.35)
11/6/2008,66050,130,($41.90)
11/6/2008,66070,130,($1.46)
11/6/2008,66080,130,($1.35)
11/6/2008,66090,130,($4.86)
11/6/2008,66100,130,($5.28)
11/6/2008,66110,130,($0.56)
11/6/2008,66120,130,$1.58
11/6/2008,66130,130,($65.18)
11/6/2008,66510,140,($9.65)
11/6/2008,66520,140,($6.10)
11/6/2008,66530,140,($9.32)
11/6/2008,66550,140,($7.40)
11/6/2008,68050,170,($0.75)
11/6/2008,71010,120,"$1,173.49"
11/6/2008,71020,120,$504.11
11/6/2008,71030,120,$320.90
11/6/2008,71050,120,$112.94
11/6/2008,71060,120,$30.87
11/6/2008,71070,120,($45.47)
11/6/2008,71075,120,$24.58
11/6/2008,71160,150,$18.97
11/6/2008,71170,150,$190.63
11/6/2008,71180,150,$62.08
11/6/2008,71190,150,$11.86
11/6/2008,71200,150,$121.82
11/6/2008,71240,150,$507.47
11/6/2008,71299,150,($5.76)
11/6/2008,71310,150,"$2,183.77"
11/6/2008,71325,150,($572.35)
11/6/2008,71550,150,$246.16
11/6/2008,71560,140,($27.07)
11/6/2008,72010,110,"$2,000.39"
11/6/2008,72020,110,"$2,538.30"
11/6/2008,72040,130,$328.60
11/6/2008,72050,140,$232.24
11/6/2008,72060,150,"$1,866.32"
11/6/2008,72070,150,"$3,039.59"
11/6/2008,72090,150,$976.48
11/6/2008,72100,150,$8.32
11/6/2008,72110,160,"$2,374.38"
11/6/2008,72120,160,"$2,403.63"
11/6/2008,72130,160,$797.68
11/6/2008,72140,160,$700.59
11/6/2008,72150,165,"$1,396.23"
11/6/2008,72160,170,"$1,569.86"
11/6/2008,72999,150,($321.95)
11/6/2008,73010,110,$130.41
11/6/2008,73010,130,$16.20
11/6/2008,73010,140,$9.40
11/6/2008,73010,150,$150.29
11/6/2008,73010,160,$179.02
11/6/2008,73010,165,$52.79
11/6/2008,73010,170,$70.91
11/6/2008,73020,110,$73.18
11/6/2008,73020,130,$8.20
11/6/2008,73020,140,$4.80
11/6/2008,73020,150,$105.62
11/6/2008,73020,160,$88.71
11/6/2008,73020,165,$21.12
11/6/2008,73020,170,$13.25
11/6/2008,73030,110,$329.16
11/6/2008,73030,150,$505.97
11/6/2008,73030,160,$337.34
11/6/2008,73030,165,$86.81
11/6/2008,73030,170,$45.97
11/6/2008,73040,110,$157.20
11/6/2008,73040,150,$212.40
11/6/2008,73040,160,$100.80
11/6/2008,73040,165,$32.40
11/6/2008,73050,110,$40.99
11/6/2008,73050,130,$4.60
11/6/2008,73050,140,$2.46
11/6/2008,73050,150,$61.18
11/6/2008,73050,160,$57.76
11/6/2008,73050,165,$14.59
11/6/2008,73050,170,$12.93
11/6/2008,80990,110,$875.36
11/6/2008,81050,160,"$1,106.91"
11/6/2008,81060,160,$90.00
11/6/2008,81090,160,$676.88
11/6/2008,81100,160,$74.73
11/6/2008,81130,160,$194.48
11/6/2008,81140,160,$197.28
11/6/2008,81150,160,$248.67
11/6/2008,81170,160,$17.05
11/6/2008,81200,160,$28.66
11/6/2008,81210,160,$170.14
11/6/2008,81220,160,$199.47
11/6/2008,81230,160,$28.97
11/6/2008,81250,160,$326.91
11/6/2008,81270,160,$391.85
11/6/2008,81280,160,$103.04
11/6/2008,81350,160,$18.97
11/6/2008,81900,165,$464.25
11/6/2008,82010,130,$31.27
11/6/2008,82040,140,$3.15
11/6/2008,82050,140,$37.42
11/6/2008,82050,150,$27.71
11/6/2008,82060,170,$94.13
11/6/2008,82070,150,$8.02
11/6/2008,83010,170,$78.15
11/6/2008,83020,130,$73.60
11/6/2008,83020,160,$213.54
11/6/2008,83020,170,$264.92
11/6/2008,83030,150,$178.30
11/6/2008,83050,170,$238.35
11/6/2008,83060,170,$138.42
11/6/2008,83070,170,$158.44
11/6/2008,84020,130,$225.08
11/6/2008,84020,170,$142.97
11/6/2008,85010,170,$97.36
11/6/2008,85510,170,$522.28
11/6/2008,86010,110,$224.26
11/6/2008,86010,130,$6.60
11/6/2008,86010,150,$478.39
11/6/2008,86010,160,$81.03
11/6/2008,86010,165,$16.27
11/6/2008,86020,110,$4.06
11/6/2008,86020,150,$63.80
11/6/2008,86020,170,$1.39
11/6/2008,86030,110,$69.16
11/6/2008,86040,110,$28.93
11/6/2008,86040,150,$35.36
11/6/2008,86050,110,$152.46
11/6/2008,86050,150,$60.97
11/6/2008,86050,160,$81.13
11/6/2008,86090,160,$78.00
11/6/2008,86100,110,$142.97
11/6/2008,86100,150,$148.14
11/6/2008,86100,160,$66.68
11/6/2008,86100,170,$190.67
11/6/2008,86110,110,$71.93
11/6/2008,86150,110,$21.59
11/6/2008,86180,110,$24.00
11/6/2008,86180,130,($105.46)
11/6/2008,86180,140,$31.40
11/6/2008,86200,110,$77.23
11/6/2008,86200,150,$8.86
11/6/2008,86200,160,$24.15
11/6/2008,86250,120,$4.75
11/6/2008,86270,150,$71.83
11/6/2008,86280,150,$16.70
11/6/2008,86290,150,$78.79
11/6/2008,86290,170,$53.49
11/6/2008,86310,150,$54.58
11/6/2008,86330,150,$286.04
11/6/2008,86350,150,$35.66
11/6/2008,86360,150,$173.67
11/6/2008,86400,170,($0.13)
11/6/2008,86450,170,$113.86
11/7/2008,61510,150,($43.87)
11/7/2008,61520,150,($147.83)
11/7/2008,61530,150,($17.75)
11/7/2008,61540,150,($0.91)
11/7/2008,61550,150,($73.13)
11/7/2008,61560,150,($1.92)
11/7/2008,61570,150,($165.45)
11/7/2008,62010,150,($383.39)
11/7/2008,62020,150,($379.38)
11/7/2008,62030,150,($2.78)
11/7/2008,62099,150,$16.06
11/7/2008,62510,120,($171.39)
11/7/2008,62520,120,($61.99)
11/7/2008,62530,120,($24.44)
11/7/2008,62550,120,($25.58)
11/7/2008,62560,120,($3.19)
11/7/2008,63050,150,($12.15)
11/7/2008,63060,150,($1.60)
11/7/2008,64000,150,$217.80
11/7/2008,64010,150,$24.75
11/7/2008,64020,150,$6.91
11/7/2008,65540,110,($148.26)
11/7/2008,65550,110,($45.32)
11/7/2008,65570,110,($0.89)
11/7/2008,65590,110,($18.23)
11/7/2008,65600,110,($27.70)
11/7/2008,65690,110,($10.88)
11/7/2008,65700,110,($13.96)
11/7/2008,65710,110,($578.69)
11/7/2008,65730,110,($5.06)
11/7/2008,65740,110,($421.90)
11/7/2008,65750,110,($517.99)
11/7/2008,65760,110,($7.31)
11/7/2008,65900,170,($20.25)
11/7/2008,66010,130,($2.70)
11/7/2008,66020,130,($40.89)
11/7/2008,66030,130,($0.54)
11/7/2008,66040,130,($3.35)
11/7/2008,66050,130,($41.90)
11/7/2008,66070,130,($1.46)
11/7/2008,66080,130,($1.35)
11/7/2008,66090,130,($4.86)
11/7/2008,66100,130,($5.28)
11/7/2008,66110,130,($0.56)
11/7/2008,66120,130,$1.58
11/7/2008,66130,130,($65.18)
11/7/2008,66510,140,($9.65)
11/7/2008,66520,140,($6.10)
11/7/2008,66530,140,($9.32)
11/7/2008,66550,140,($7.40)
11/7/2008,68050,170,($0.75)
11/8/2008,61510,150,($58.50)
11/8/2008,61520,150,($197.11)
11/8/2008,61530,150,($23.67)
11/8/2008,61540,150,($1.21)
11/8/2008,61550,150,($97.51)
11/8/2008,61560,150,($2.56)
11/8/2008,61570,150,($220.60)
11/8/2008,62010,150,($511.19)
11/8/2008,62020,150,($505.84)
11/8/2008,62030,150,($3.71)
11/8/2008,62099,150,$21.41
11/8/2008,62510,120,($228.52)
11/8/2008,62520,120,($82.66)
11/8/2008,62530,120,($32.59)
11/8/2008,62550,120,($34.11)
11/8/2008,62560,120,($4.26)
11/8/2008,63050,150,($16.20)
11/8/2008,63060,150,($2.13)
11/8/2008,64000,150,$290.40
11/8/2008,64010,150,$33.01
11/8/2008,64020,150,$9.21
11/8/2008,65540,110,($197.68)
11/8/2008,65550,110,($60.43)
11/8/2008,65570,110,($1.19)
11/8/2008,65590,110,($24.30)
11/8/2008,65600,110,($36.94)
11/8/2008,65690,110,($14.51)
11/8/2008,65700,110,($18.62)
11/8/2008,65710,110,($771.59)
11/8/2008,65730,110,($6.75)
11/8/2008,65740,110,($562.53)
11/8/2008,65750,110,($690.65)
11/8/2008,65760,110,($9.75)
11/8/2008,65900,170,($27.00)
11/8/2008,66010,130,($3.60)
11/8/2008,66020,130,($54.52)
11/8/2008,66030,130,($0.72)
11/8/2008,66040,130,($4.46)
11/8/2008,66050,130,($55.87)
11/8/2008,66070,130,($1.94)
11/8/2008,66080,130,($1.80)
11/8/2008,66090,130,($6.48)
11/8/2008,66100,130,($7.04)
11/8/2008,66110,130,($0.74)
11/8/2008,66120,130,$2.10
11/8/2008,66130,130,($86.91)
11/8/2008,66510,140,($12.86)
11/8/2008,66520,140,($8.14)
11/8/2008,66530,140,($12.42)
11/8/2008,66550,140,($9.86)
11/8/2008,68050,170,($1.00)
11/9/2008,61510,150,($47.12)
11/9/2008,61520,150,($158.78)
11/9/2008,61530,150,($19.07)
11/9/2008,61540,150,($0.98)
11/9/2008,61550,150,($78.55)
11/9/2008,61560,150,($2.06)
11/9/2008,61570,150,($177.70)
11/9/2008,62010,150,($411.79)
11/9/2008,62020,150,($407.49)
11/9/2008,62030,150,($2.99)
11/9/2008,62099,150,$17.25
11/9/2008,62510,120,($184.09)
11/9/2008,62520,120,($66.59)
11/9/2008,62530,120,($26.26)
11/9/2008,62550,120,($27.48)
11/9/2008,62560,120,($3.43)
11/9/2008,63050,150,($13.05)
11/9/2008,63060,150,($1.72)
11/9/2008,64000,150,$233.93
11/9/2008,64010,150,$26.59
11/9/2008,64020,150,$7.42
11/9/2008,65540,110,($159.24)
11/9/2008,65550,110,($48.68)
11/9/2008,65570,110,($0.96)
11/9/2008,65590,110,($19.58)
11/9/2008,65600,110,($29.75)
11/9/2008,65690,110,($11.69)
11/9/2008,65700,110,($15.00)
11/9/2008,65710,110,($621.56)
11/9/2008,65730,110,($5.44)
11/9/2008,65740,110,($453.15)
11/9/2008,65750,110,($556.36)
11/9/2008,65760,110,($7.85)
11/9/2008,65900,170,($21.75)
11/9/2008,66010,130,($2.90)
11/9/2008,66020,130,($43.92)
11/9/2008,66030,130,($0.58)
11/9/2008,66040,130,($3.60)
11/9/2008,66050,130,($45.01)
11/9/2008,66070,130,($1.57)
11/9/2008,66080,130,($1.45)
11/9/2008,66090,130,($5.22)
11/9/2008,66100,130,($5.67)
11/9/2008,66110,130,($0.60)
11/9/2008,66120,130,$1.69
11/9/2008,66130,130,($70.01)
11/9/2008,66510,140,($10.36)
11/9/2008,66520,140,($6.55)
11/9/2008,66530,140,($10.01)
11/9/2008,66550,140,($7.95)
11/9/2008,68050,170,($0.80)
11/10/2008,61510,150,($43.87)
11/10/2008,61520,150,($147.83)
11/10/2008,61530,150,($17.75)
11/10/2008,61540,150,($0.91)
11/10/2008,61550,150,($73.13)
11/10/2008,61560,150,($1.92)
11/10/2008,61570,150,($165.45)
11/10/2008,62010,150,($383.39)
11/10/2008,62020,150,($379.38)
11/10/2008,62030,150,($2.78)
11/10/2008,62099,150,$16.06
11/10/2008,62510,120,($171.39)
11/10/2008,62520,120,($61.99)
11/10/2008,62530,120,($24.44)
11/10/2008,62550,120,($25.58)
11/10/2008,62560,120,($3.19)
11/10/2008,63050,150,($12.15)
11/10/2008,63060,150,($1.60)
11/10/2008,64000,150,$217.80
11/10/2008,64010,150,$24.75
11/10/2008,64020,150,$6.91
11/10/2008,65540,110,($148.26)
11/10/2008,65550,110,($45.32)
11/10/2008,65570,110,($0.89)
11/10/2008,65590,110,($18.23)
11/10/2008,65600,110,($27.70)
11/10/2008,65690,110,($10.88)
11/10/2008,65700,110,($13.96)
11/10/2008,65710,110,($578.69)
11/10/2008,65730,110,($5.06)
11/10/2008,65740,110,($421.90)
11/10/2008,65750,110,($517.99)
11/10/2008,65760,110,($7.31)
11/10/2008,65900,170,($20.25)
11/10/2008,66010,130,($2.70)
11/10/2008,66020,130,($40.89)
11/10/2008,66030,130,($0.54)
11/10/2008,66040,130,($3.35)
11/10/2008,66050,130,($41.90)
11/10/2008,66070,130,($1.46)
11/10/2008,66080,130,($1.35)
11/10/2008,66090,130,($4.86)
11/10/2008,66100,130,($5.28)
11/10/2008,66110,130,($0.56)
11/10/2008,66120,130,$1.58
11/10/2008,66130,130,($65.18)
11/10/2008,66510,140,($9.65)
11/10/2008,66520,140,($6.10)
11/10/2008,66530,140,($9.32)
11/10/2008,66550,140,($7.40)
11/10/2008,68050,170,($0.75)
11/11/2008,61510,150,($43.87)
11/11/2008,61520,150,($147.83)
11/11/2008,61530,150,($17.75)
11/11/2008,61540,150,($0.91)
11/11/2008,61550,150,($73.13)
11/11/2008,61560,150,($1.92)
11/11/2008,61570,150,($165.45)
11/11/2008,62010,150,($383.39)
11/11/2008,62020,150,($379.38)
11/11/2008,62030,150,($2.78)
11/11/2008,62099,150,$16.06
11/11/2008,62510,120,($171.39)
11/11/2008,62520,120,($61.99)
11/11/2008,62530,120,($24.44)
11/11/2008,62550,120,($25.58)
11/11/2008,62560,120,($3.19)
11/11/2008,63050,150,($12.15)
11/11/2008,63060,150,($1.60)
11/11/2008,64000,150,$217.80
11/11/2008,64010,150,$24.75
11/11/2008,64020,150,$6.91
11/11/2008,65540,110,($148.26)
11/11/2008,65550,110,($45.32)
11/11/2008,65570,110,($0.89)
11/11/2008,65590,110,($18.23)
11/11/2008,65600,110,($27.70)
11/11/2008,65690,110,($10.88)
11/11/2008,65700,110,($13.96)
11/11/2008,65710,110,($578.69)
11/11/2008,65730,110,($5.06)
11/11/2008,65740,110,($421.90)
11/11/2008,65750,110,($517.99)
11/11/2008,65760,110,($7.31)
11/11/2008,65900,170,($20.25)
11/11/2008,66010,130,($2.70)
11/11/2008,66020,130,($40.89)
11/11/2008,66030,130,($0.54)
11/11/2008,66040,130,($3.35)
11/11/2008,66050,130,($41.90)
11/11/2008,66070,130,($1.46)
11/11/2008,66080,130,($1.35)
11/11/2008,66090,130,($4.86)
11/11/2008,66100,130,($5.28)
11/11/2008,66110,130,($0.56)
11/11/2008,66120,130,$1.58
11/11/2008,66130,130,($65.18)
11/11/2008,66510,140,($9.65)
11/11/2008,66520,140,($6.10)
11/11/2008,66530,140,($9.32)
11/11/2008,66550,140,($7.40)
11/11/2008,68050,170,($0.75)
11/12/2008,61510,150,($43.87)
11/12/2008,61520,150,($147.83)
11/12/2008,61530,150,($17.75)
11/12/2008,61540,150,($0.91)
11/12/2008,61550,150,($73.13)
11/12/2008,61560,150,($1.92)
11/12/2008,61570,150,($165.45)
11/12/2008,62010,150,($383.39)
11/12/2008,62020,150,($379.38)
11/12/2008,62030,150,($2.78)
11/12/2008,62099,150,$16.06
11/12/2008,62510,120,($171.39)
11/12/2008,62520,120,($61.99)
11/12/2008,62530,120,($24.44)
11/12/2008,62550,120,($25.58)
11/12/2008,62560,120,($3.19)
11/12/2008,63050,150,($12.15)
11/12/2008,63060,150,($1.60)
11/12/2008,64000,150,$217.80
11/12/2008,64010,150,$24.75
11/12/2008,64020,150,$6.91
11/12/2008,65540,110,($148.26)
11/12/2008,65550,110,($45.32)
11/12/2008,65570,110,($0.89)
11/12/2008,65590,110,($18.23)
11/12/2008,65600,110,($27.70)
11/12/2008,65690,110,($10.88)
11/12/2008,65700,110,($13.96)
11/12/2008,65710,110,($578.69)
11/12/2008,65730,110,($5.06)
11/12/2008,65740,110,($421.90)
11/12/2008,65750,110,($517.99)
11/12/2008,65760,110,($7.31)
11/12/2008,65900,170,($20.25)
11/12/2008,66010,130,($2.70)
11/12/2008,66020,130,($40.89)
11/12/2008,66030,130,($0.54)
11/12/2008,66040,130,($3.35)
11/12/2008,66050,130,($41.90)
11/12/2008,66070,130,($1.46)
11/12/2008,66080,130,($1.35)
11/12/2008,66090,130,($4.86)
11/12/2008,66100,130,($5.28)
11/12/2008,66110,130,($0.56)
11/12/2008,66120,130,$1.58
11/12/2008,66130,130,($65.18)
11/12/2008,66510,140,($9.65)
11/12/2008,66520,140,($6.10)
11/12/2008,66530,140,($9.32)
11/12/2008,66550,140,($7.40)
11/12/2008,68050,170,($0.75)
11/13/2008,61510,150,($43.87)
11/13/2008,61520,150,($147.83)
11/13/2008,61530,150,($17.75)
11/13/2008,61540,150,($0.91)
11/13/2008,61550,150,($73.13)
11/13/2008,61560,150,($1.92)
11/13/2008,61570,150,($165.45)
11/13/2008,62010,150,($383.39)
11/13/2008,62020,150,($379.38)
11/13/2008,62030,150,($2.78)
11/13/2008,62099,150,$16.06
11/13/2008,62510,120,($171.39)
11/13/2008,62520,120,($61.99)
11/13/2008,62530,120,($24.44)
11/13/2008,62550,120,($25.58)
11/13/2008,62560,120,($3.19)
11/13/2008,63050,150,($12.15)
11/13/2008,63060,150,($1.60)
11/13/2008,64000,150,$217.80
11/13/2008,64010,150,$24.75
11/13/2008,64020,150,$6.91
11/13/2008,65540,110,($148.26)
11/13/2008,65550,110,($45.32)
11/13/2008,65570,110,($0.89)
11/13/2008,65590,110,($18.23)
11/13/2008,65600,110,($27.70)
11/13/2008,65690,110,($10.88)
11/13/2008,65700,110,($13.96)
11/13/2008,65710,110,($578.69)
11/13/2008,65730,110,($5.06)
11/13/2008,65740,110,($421.90)
11/13/2008,65750,110,($517.99)
11/13/2008,65760,110,($7.31)
