TranDate,Account,Dept,Sum of Amount
2/2/2008,65740,110,($496.63)
2/2/2008,65750,110,($763.78)
2/2/2008,65760,110,($7.52)
2/2/2008,66010,130,($0.83)
2/2/2008,66020,130,($12.46)
2/2/2008,66030,130,($0.68)
2/2/2008,66040,130,($1.08)
2/2/2008,66050,130,($48.90)
2/2/2008,66070,130,($1.30)
2/2/2008,66080,130,($0.90)
2/2/2008,66100,130,($6.48)
2/2/2008,66110,130,($0.72)
2/2/2008,66120,130,($2.70)
2/2/2008,66130,130,($87.75)
2/2/2008,66510,140,($6.92)
2/2/2008,66520,140,($4.32)
2/2/2008,66530,140,($4.68)
2/2/2008,68050,170,($3.00)
2/3/2008,61510,150,($110.41)
2/3/2008,61520,150,($231.85)
2/3/2008,61530,150,($59.46)
2/3/2008,61540,150,($1.79)
2/3/2008,61550,150,($120.17)
2/3/2008,61560,150,($1.87)
2/3/2008,61570,150,($154.16)
2/3/2008,62010,150,($633.92)
2/3/2008,62020,150,($570.86)
2/3/2008,62099,150,$24.80
2/3/2008,62510,120,($81.41)
2/3/2008,62520,120,($23.73)
2/3/2008,62530,120,($11.44)
2/3/2008,62550,120,($24.25)
2/3/2008,62560,120,($0.35)
2/3/2008,63050,150,($78.08)
2/3/2008,63060,150,$3.22
2/3/2008,64000,150,$276.97
2/3/2008,64010,150,$75.17
2/3/2008,64020,150,$6.45
2/3/2008,65540,110,($218.10)
2/3/2008,65550,110,($61.73)
2/3/2008,65590,110,($33.93)
2/3/2008,65600,110,($46.95)
2/3/2008,65690,110,($34.02)
2/3/2008,65700,110,($14.03)
2/3/2008,65710,110,($679.01)
2/3/2008,65730,110,($18.13)
2/3/2008,65740,110,($504.91)
2/3/2008,65750,110,($769.09)
2/3/2008,65760,110,($7.57)
2/3/2008,65900,170,($27.19)
2/3/2008,66010,130,($6.67)
2/3/2008,66020,130,($63.98)
2/3/2008,66030,130,($0.69)
2/3/2008,66040,130,($2.72)
2/3/2008,66050,130,($49.24)
2/3/2008,66070,130,($4.94)
2/3/2008,66080,130,($4.53)
2/3/2008,66100,130,($6.53)
2/3/2008,66110,130,($0.73)
2/3/2008,66120,130,($2.72)
2/3/2008,66130,130,($88.36)
2/3/2008,66510,140,($20.15)
2/3/2008,66520,140,($18.85)
2/3/2008,66530,140,($18.85)
2/3/2008,68050,170,($5.19)
2/4/2008,61510,150,($102.80)
2/4/2008,61520,150,($215.86)
2/4/2008,61530,150,($55.36)
2/4/2008,61540,150,($1.67)
2/4/2008,61550,150,($111.89)
2/4/2008,61560,150,($1.74)
2/4/2008,61570,150,($143.53)
2/4/2008,62010,150,($590.20)
2/4/2008,62020,150,($531.49)
2/4/2008,62099,150,$23.09
2/4/2008,62510,120,($75.80)
2/4/2008,62520,120,($22.09)
2/4/2008,62530,120,($10.65)
2/4/2008,62550,120,($22.58)
2/4/2008,62560,120,($0.33)
2/4/2008,63050,150,($72.70)
2/4/2008,63060,150,$2.99
2/4/2008,64000,150,$257.87
2/4/2008,64010,150,$69.98
2/4/2008,64020,150,$6.00
2/4/2008,65540,110,($203.05)
2/4/2008,65550,110,($57.47)
2/4/2008,65590,110,($31.59)
2/4/2008,65600,110,($43.71)
2/4/2008,65690,110,($31.68)
2/4/2008,65700,110,($13.06)
2/4/2008,65710,110,($632.18)
2/4/2008,65730,110,($16.88)
2/4/2008,65740,110,($470.09)
2/4/2008,65750,110,($716.05)
2/4/2008,65760,110,($7.05)
2/4/2008,65900,170,($25.31)
2/4/2008,66010,130,($6.21)
2/4/2008,66020,130,($59.57)
2/4/2008,66030,130,($0.64)
2/4/2008,66040,130,($2.53)
2/4/2008,66050,130,($45.84)
2/4/2008,66070,130,($4.60)
2/4/2008,66080,130,($4.22)
2/4/2008,66100,130,($6.08)
2/4/2008,66110,130,($0.68)
2/4/2008,66120,130,($2.53)
2/4/2008,66130,130,($82.27)
2/4/2008,66510,140,($18.76)
2/4/2008,66520,140,($17.55)
2/4/2008,66530,140,($17.55)
2/4/2008,68050,170,($4.83)
2/5/2008,61510,150,($102.80)
2/5/2008,61520,150,($215.86)
2/5/2008,61530,150,($55.36)
2/5/2008,61540,150,($1.67)
2/5/2008,61550,150,($111.89)
2/5/2008,61560,150,($1.74)
2/5/2008,61570,150,($143.53)
2/5/2008,62010,150,($590.20)
2/5/2008,62020,150,($531.49)
2/5/2008,62099,150,$23.09
2/5/2008,62510,120,($75.80)
2/5/2008,62520,120,($22.09)
2/5/2008,62530,120,($10.65)
2/5/2008,62550,120,($22.58)
2/5/2008,62560,120,($0.33)
2/5/2008,63050,150,($72.70)
2/5/2008,63060,150,$2.99
2/5/2008,64000,150,$257.87
2/5/2008,64010,150,$69.98
2/5/2008,64020,150,$6.00
2/5/2008,65540,110,($203.05)
2/5/2008,65550,110,($57.47)
2/5/2008,65590,110,($31.59)
2/5/2008,65600,110,($43.71)
2/5/2008,65690,110,($31.68)
2/5/2008,65700,110,($13.06)
2/5/2008,65710,110,($632.18)
2/5/2008,65730,110,($16.88)
2/5/2008,65740,110,($470.09)
2/5/2008,65750,110,($716.05)
2/5/2008,65760,110,($7.05)
2/5/2008,65900,170,($25.31)
2/5/2008,66010,130,($6.21)
2/5/2008,66020,130,($59.57)
2/5/2008,66030,130,($0.64)
2/5/2008,66040,130,($2.53)
2/5/2008,66050,130,($45.84)
2/5/2008,66070,130,($4.60)
2/5/2008,66080,130,($4.22)
2/5/2008,66100,130,($6.08)
2/5/2008,66110,130,($0.68)
2/5/2008,66120,130,($2.53)
2/5/2008,66130,130,($82.27)
2/5/2008,66510,140,($18.76)
2/5/2008,66520,140,($17.55)
2/5/2008,66530,140,($17.55)
2/5/2008,68050,170,($4.83)
2/6/2008,61510,150,($102.80)
2/6/2008,61520,150,($215.86)
2/6/2008,61530,150,($55.36)
2/6/2008,61540,150,($1.67)
2/6/2008,61550,150,($111.89)
2/6/2008,61560,150,($1.74)
2/6/2008,61570,150,($143.53)
2/6/2008,62010,150,($590.20)
2/6/2008,62020,150,($531.49)
2/6/2008,62099,150,$23.09
2/6/2008,62510,120,($75.80)
2/6/2008,62520,120,($22.09)
2/6/2008,62530,120,($10.65)
2/6/2008,62550,120,($22.58)
2/6/2008,62560,120,($0.33)
2/6/2008,63050,150,($72.70)
2/6/2008,63060,150,$2.99
2/6/2008,64000,150,$257.87
2/6/2008,64010,150,$69.98
2/6/2008,64020,150,$6.00
2/6/2008,65540,110,($203.05)
2/6/2008,65550,110,($57.47)
2/6/2008,65590,110,($31.59)
2/6/2008,65600,110,($43.71)
2/6/2008,65690,110,($31.68)
2/6/2008,65700,110,($13.06)
2/6/2008,65710,110,($632.18)
2/6/2008,65730,110,($16.88)
2/6/2008,65740,110,($470.09)
2/6/2008,65750,110,($716.05)
2/6/2008,65760,110,($7.05)
2/6/2008,65900,170,($25.31)
2/6/2008,66010,130,($6.21)
2/6/2008,66020,130,($59.57)
2/6/2008,66030,130,($0.64)
2/6/2008,66040,130,($2.53)
2/6/2008,66050,130,($45.84)
2/6/2008,66070,130,($4.60)
2/6/2008,66080,130,($4.22)
2/6/2008,66100,130,($6.08)
2/6/2008,66110,130,($0.68)
2/6/2008,66120,130,($2.53)
2/6/2008,66130,130,($82.27)
2/6/2008,66510,140,($18.76)
2/6/2008,66520,140,($17.55)
2/6/2008,66530,140,($17.55)
2/6/2008,68050,170,($4.83)
2/7/2008,61510,150,($102.80)
2/7/2008,61520,150,($215.86)
2/7/2008,61530,150,($55.36)
2/7/2008,61540,150,($1.67)
2/7/2008,61550,150,($111.89)
2/7/2008,61560,150,($1.74)
2/7/2008,61570,150,($143.53)
2/7/2008,62010,150,($590.20)
2/7/2008,62020,150,($531.49)
2/7/2008,62099,150,$23.09
2/7/2008,62510,120,($75.80)
2/7/2008,62520,120,($22.09)
2/7/2008,62530,120,($10.65)
2/7/2008,62550,120,($22.58)
2/7/2008,62560,120,($0.33)
2/7/2008,63050,150,($72.70)
2/7/2008,63060,150,$2.99
2/7/2008,64000,150,$257.87
2/7/2008,64010,150,$69.98
2/7/2008,64020,150,$6.00
2/7/2008,65540,110,($203.05)
2/7/2008,65550,110,($57.47)
2/7/2008,65590,110,($31.59)
2/7/2008,65600,110,($43.71)
2/7/2008,65690,110,($31.68)
2/7/2008,65700,110,($13.06)
2/7/2008,65710,110,($632.18)
2/7/2008,65730,110,($16.88)
2/7/2008,65740,110,($470.09)
2/7/2008,65750,110,($716.05)
2/7/2008,65760,110,($7.05)
2/7/2008,65900,170,($25.31)
2/7/2008,66010,130,($6.21)
2/7/2008,66020,130,($59.57)
2/7/2008,66030,130,($0.64)
2/7/2008,66040,130,($2.53)
2/7/2008,66050,130,($45.84)
2/7/2008,66070,130,($4.60)
2/7/2008,66080,130,($4.22)
2/7/2008,66100,130,($6.08)
2/7/2008,66110,130,($0.68)
2/7/2008,66120,130,($2.53)
2/7/2008,66130,130,($82.27)
2/7/2008,66510,140,($18.76)
2/7/2008,66520,140,($17.55)
2/7/2008,66530,140,($17.55)
2/7/2008,68050,170,($4.83)
2/7/2008,71010,120,$442.31
2/7/2008,71020,120,$119.25
2/7/2008,71030,120,$49.01
2/7/2008,71050,120,$26.74
2/7/2008,71060,120,$1.33
2/7/2008,71070,120,($2.15)
2/7/2008,71160,150,$158.74
2/7/2008,71170,150,$347.98
2/7/2008,71180,150,($6.13)
2/7/2008,71190,150,($44.43)
2/7/2008,71200,150,$22.34
2/7/2008,71240,150,$917.85
2/7/2008,71299,150,($52.52)
2/7/2008,71310,150,"$2,814.82"
2/7/2008,71325,150,($724.62)
2/7/2008,71550,150,$204.26
2/7/2008,72010,110,"$1,529.25"
2/7/2008,72020,110,"$3,068.56"
2/7/2008,72050,140,$151.75
2/7/2008,72060,150,"$3,205.07"
2/7/2008,72070,150,"$4,383.54"
2/7/2008,72090,150,"$1,158.93"
2/7/2008,72110,160,"$2,794.88"
2/7/2008,72120,160,"$2,608.52"
2/7/2008,72140,160,"$1,028.31"
2/7/2008,72150,165,"$1,496.60"
2/7/2008,72160,170,"$1,353.63"
2/7/2008,72340,110,$403.25
2/7/2008,72999,150,($407.59)
2/7/2008,73010,110,$225.02
2/7/2008,73010,140,$7.50
2/7/2008,73010,150,$353.64
2/7/2008,73010,160,$284.63
2/7/2008,73010,165,$69.41
2/7/2008,73010,170,$106.18
2/7/2008,73020,110,$117.86
2/7/2008,73020,140,$3.75
2/7/2008,73020,150,$213.91
2/7/2008,73020,160,$147.16
2/7/2008,73020,165,$35.76
2/7/2008,73020,170,$29.52
2/7/2008,73030,110,$368.32
2/7/2008,73030,150,$507.54
2/7/2008,73030,160,$369.61
2/7/2008,73030,165,$95.12
2/7/2008,73030,170,$47.54
2/7/2008,73040,110,$166.50
2/7/2008,73040,150,$258.00
2/7/2008,73040,160,$126.00
2/7/2008,73040,165,$40.50
2/7/2008,73050,110,($18.18)
2/7/2008,73050,140,$1.44
2/7/2008,73050,150,($22.11)
2/7/2008,73050,160,($22.12)
2/7/2008,73050,165,($4.90)
2/7/2008,73050,170,($1.89)
2/7/2008,80990,110,"$1,109.94"
2/7/2008,81010,110,$8.31
2/7/2008,81050,160,$127.58
2/7/2008,81090,160,$346.86
2/7/2008,81100,160,$156.38
2/7/2008,81110,160,$4.96
2/7/2008,81120,160,$56.71
2/7/2008,81130,160,$221.26
2/7/2008,81150,160,$151.33
2/7/2008,81180,160,$726.50
2/7/2008,81200,160,$78.79
2/7/2008,81210,160,$193.80
2/7/2008,81220,160,$75.84
2/7/2008,81230,160,$7.50
2/7/2008,81250,160,$61.05
2/7/2008,81270,160,$128.90
2/7/2008,81280,160,$45.45
2/7/2008,81310,160,$84.50
2/7/2008,81350,160,$26.78
2/7/2008,81900,165,$139.67
2/7/2008,82030,130,$0.94
2/7/2008,82040,130,$7.91
2/7/2008,82050,140,$16.05
2/7/2008,82050,150,$40.89
2/7/2008,82060,170,"$1,172.07"
2/7/2008,83010,170,$77.78
2/7/2008,83020,130,$92.00
2/7/2008,83020,160,$276.86
2/7/2008,83020,170,$205.60
2/7/2008,83030,150,$255.73
2/7/2008,83050,170,$288.07
2/7/2008,83060,170,$173.03
2/7/2008,83070,170,$187.87
2/7/2008,84020,130,$286.50
2/7/2008,84020,170,$273.49
2/7/2008,85010,170,$121.70
2/7/2008,85510,170,$775.00
2/7/2008,86010,110,$143.12
2/7/2008,86010,150,$478.05
2/7/2008,86010,160,$52.16
2/7/2008,86010,165,$8.73
2/7/2008,86010,170,$11.49
2/7/2008,86020,110,$51.04
2/7/2008,86020,130,$61.99
2/7/2008,86020,150,$115.17
2/7/2008,86030,110,$9.78
2/7/2008,86040,110,$560.79
2/7/2008,86040,150,$388.13
2/7/2008,86050,110,$134.79
2/7/2008,86050,150,$81.01
2/7/2008,86050,160,$96.75
2/7/2008,86090,160,$50.00
2/7/2008,86100,110,$384.04
2/7/2008,86100,150,$171.88
2/7/2008,86100,160,$251.30
2/7/2008,86100,170,$212.69
2/7/2008,86150,110,$178.86
2/7/2008,86180,110,$2.24
2/7/2008,86180,140,$23.75
2/7/2008,86200,160,$52.17
2/7/2008,86270,150,$205.44
2/7/2008,86290,150,$258.63
2/7/2008,86310,150,$204.92
2/7/2008,86330,150,$372.55
2/7/2008,86340,150,$9.97
2/7/2008,86350,150,$97.09
2/7/2008,86360,150,"$1,204.67"
2/7/2008,86450,170,$8.96
2/8/2008,61510,150,($102.80)
2/8/2008,61520,150,($215.86)
2/8/2008,61530,150,($55.36)
2/8/2008,61540,150,($1.67)
2/8/2008,61550,150,($111.89)
2/8/2008,61560,150,($1.74)
2/8/2008,61570,150,($143.53)
2/8/2008,62010,150,($590.20)
2/8/2008,62020,150,($531.49)
2/8/2008,62099,150,$23.09
2/8/2008,62510,120,($75.80)
2/8/2008,62520,120,($22.09)
2/8/2008,62530,120,($10.65)
2/8/2008,62550,120,($22.58)
2/8/2008,62560,120,($0.33)
2/8/2008,63050,150,($72.70)
2/8/2008,63060,150,$2.99
2/8/2008,64000,150,$257.87
2/8/2008,64010,150,$69.98
2/8/2008,64020,150,$6.00
2/8/2008,65540,110,($203.05)
2/8/2008,65550,110,($57.47)
2/8/2008,65590,110,($31.59)
2/8/2008,65600,110,($43.71)
2/8/2008,65690,110,($31.68)
2/8/2008,65700,110,($13.06)
2/8/2008,65710,110,($632.18)
2/8/2008,65730,110,($16.88)
2/8/2008,65740,110,($470.09)
2/8/2008,65750,110,($716.05)
2/8/2008,65760,110,($7.05)
2/8/2008,65900,170,($25.31)
2/8/2008,66010,130,($6.21)
2/8/2008,66020,130,($59.57)
2/8/2008,66030,130,($0.64)
2/8/2008,66040,130,($2.53)
2/8/2008,66050,130,($45.84)
2/8/2008,66070,130,($4.60)
2/8/2008,66080,130,($4.22)
2/8/2008,66100,130,($6.08)
2/8/2008,66110,130,($0.68)
2/8/2008,66120,130,($2.53)
2/8/2008,66130,130,($82.27)
2/8/2008,66510,140,($18.76)
2/8/2008,66520,140,($17.55)
2/8/2008,66530,140,($17.55)
2/8/2008,68050,170,($4.83)
2/9/2008,61510,150,($137.06)
2/9/2008,61520,150,($287.81)
2/9/2008,61530,150,($73.81)
2/9/2008,61540,150,($2.23)
2/9/2008,61550,150,($149.18)
2/9/2008,61560,150,($2.33)
2/9/2008,61570,150,($191.37)
2/9/2008,62010,150,($786.93)
2/9/2008,62020,150,($708.66)
2/9/2008,62099,150,$30.79
2/9/2008,62510,120,($101.07)
2/9/2008,62520,120,($29.46)
2/9/2008,62530,120,($14.20)
2/9/2008,62550,120,($30.10)
2/9/2008,62560,120,($0.44)
2/9/2008,63050,150,($96.93)
2/9/2008,63060,150,$3.99
2/9/2008,64000,150,$343.82
2/9/2008,64010,150,$93.31
2/9/2008,64020,150,$8.00
2/9/2008,65540,110,($270.74)
2/9/2008,65550,110,($76.63)
2/9/2008,65590,110,($42.12)
2/9/2008,65600,110,($58.28)
2/9/2008,65690,110,($42.23)
2/9/2008,65700,110,($17.41)
2/9/2008,65710,110,($842.91)
2/9/2008,65730,110,($22.50)
2/9/2008,65740,110,($626.79)
2/9/2008,65750,110,($954.73)
2/9/2008,65760,110,($9.40)
2/9/2008,65900,170,($33.75)
2/9/2008,66010,130,($8.28)
2/9/2008,66020,130,($79.43)
2/9/2008,66030,130,($0.86)
2/9/2008,66040,130,($3.38)
2/9/2008,66050,130,($61.13)
2/9/2008,66070,130,($6.13)
2/9/2008,66080,130,($5.63)
2/9/2008,66100,130,($8.10)
2/9/2008,66110,130,($0.90)
2/9/2008,66120,130,($3.38)
2/9/2008,66130,130,($109.69)
2/9/2008,66510,140,($25.02)
2/9/2008,66520,140,($23.40)
2/9/2008,66530,140,($23.40)
2/9/2008,68050,170,($6.44)
2/10/2008,61510,150,($110.41)
2/10/2008,61520,150,($231.85)
2/10/2008,61530,150,($59.46)
2/10/2008,61540,150,($1.79)
2/10/2008,61550,150,($120.17)
2/10/2008,61560,150,($1.87)
2/10/2008,61570,150,($154.16)
2/10/2008,62010,150,($633.92)
2/10/2008,62020,150,($570.86)
2/10/2008,62099,150,$24.80
2/10/2008,62510,120,($81.41)
2/10/2008,62520,120,($23.73)
2/10/2008,62530,120,($11.44)
2/10/2008,62550,120,($24.25)
2/10/2008,62560,120,($0.35)
2/10/2008,63050,150,($78.08)
2/10/2008,63060,150,$3.22
2/10/2008,64000,150,$276.97
2/10/2008,64010,150,$75.17
2/10/2008,64020,150,$6.45
2/10/2008,65540,110,($218.10)
2/10/2008,65550,110,($61.73)
2/10/2008,65590,110,($33.93)
2/10/2008,65600,110,($46.95)
2/10/2008,65690,110,($34.02)
2/10/2008,65700,110,($14.03)
2/10/2008,65710,110,($679.01)
2/10/2008,65730,110,($18.13)
2/10/2008,65740,110,($504.91)
2/10/2008,65750,110,($769.09)
2/10/2008,65760,110,($7.57)
2/10/2008,65900,170,($27.19)
2/10/2008,66010,130,($6.67)
2/10/2008,66020,130,($63.98)
2/10/2008,66030,130,($0.69)
2/10/2008,66040,130,($2.72)
2/10/2008,66050,130,($49.24)
2/10/2008,66070,130,($4.94)
2/10/2008,66080,130,($4.53)
2/10/2008,66100,130,($6.53)
2/10/2008,66110,130,($0.73)
2/10/2008,66120,130,($2.72)
2/10/2008,66130,130,($88.36)
2/10/2008,66510,140,($20.15)
2/10/2008,66520,140,($18.85)
2/10/2008,66530,140,($18.85)
2/10/2008,68050,170,($5.19)
2/11/2008,61510,150,($102.80)
2/11/2008,61520,150,($215.86)
2/11/2008,61530,150,($55.36)
2/11/2008,61540,150,($1.67)
2/11/2008,61550,150,($111.89)
2/11/2008,61560,150,($1.74)
2/11/2008,61570,150,($143.53)
2/11/2008,62010,150,($590.20)
2/11/2008,62020,150,($531.49)
2/11/2008,62099,150,$23.09
2/11/2008,62510,120,($75.80)
2/11/2008,62520,120,($22.09)
2/11/2008,62530,120,($10.65)
2/11/2008,62550,120,($22.58)
2/11/2008,62560,120,($0.33)
2/11/2008,63050,150,($72.70)
2/11/2008,63060,150,$2.99
2/11/2008,64000,150,$257.87
2/11/2008,64010,150,$69.98
2/11/2008,64020,150,$6.00
2/11/2008,65540,110,($203.05)
2/11/2008,65550,110,($57.47)
2/11/2008,65590,110,($31.59)
2/11/2008,65600,110,($43.71)
2/11/2008,65690,110,($31.68)
2/11/2008,65700,110,($13.06)
2/11/2008,65710,110,($632.18)
2/11/2008,65730,110,($16.88)
2/11/2008,65740,110,($470.09)
2/11/2008,65750,110,($716.05)
2/11/2008,65760,110,($7.05)
2/11/2008,65900,170,($25.31)
2/11/2008,66010,130,($6.21)
2/11/2008,66020,130,($59.57)
2/11/2008,66030,130,($0.64)
2/11/2008,66040,130,($2.53)
2/11/2008,66050,130,($45.84)
2/11/2008,66070,130,($4.60)
2/11/2008,66080,130,($4.22)
2/11/2008,66100,130,($6.08)
2/11/2008,66110,130,($0.68)
2/11/2008,66120,130,($2.53)
2/11/2008,66130,130,($82.27)
2/11/2008,66510,140,($18.76)
2/11/2008,66520,140,($17.55)
2/11/2008,66530,140,($17.55)
2/11/2008,68050,170,($4.83)
2/12/2008,61510,150,($102.80)
2/12/2008,61520,150,($215.86)
2/12/2008,61530,150,($55.36)
2/12/2008,61540,150,($1.67)
2/12/2008,61550,150,($111.89)
2/12/2008,61560,150,($1.74)
2/12/2008,61570,150,($143.53)
2/12/2008,62010,150,($590.20)
2/12/2008,62020,150,($531.49)
2/12/2008,62099,150,$23.09
2/12/2008,62510,120,($75.80)
2/12/2008,62520,120,($22.09)
2/12/2008,62530,120,($10.65)
2/12/2008,62550,120,($22.58)
2/12/2008,62560,120,($0.33)
2/12/2008,63050,150,($72.70)
2/12/2008,63060,150,$2.99
2/12/2008,64000,150,$257.87
2/12/2008,64010,150,$69.98
2/12/2008,64020,150,$6.00
2/12/2008,65540,110,($203.05)
2/12/2008,65550,110,($57.47)
2/12/2008,65590,110,($31.59)
2/12/2008,65600,110,($43.71)
2/12/2008,65690,110,($31.68)
2/12/2008,65700,110,($13.06)
2/12/2008,65710,110,($632.18)
2/12/2008,65730,110,($16.88)
2/12/2008,65740,110,($470.09)
2/12/2008,65750,110,($716.05)
2/12/2008,65760,110,($7.05)
2/12/2008,65900,170,($25.31)
2/12/2008,66010,130,($6.21)
2/12/2008,66020,130,($59.57)
2/12/2008,66030,130,($0.64)
2/12/2008,66040,130,($2.53)
2/12/2008,66050,130,($45.84)
2/12/2008,66070,130,($4.60)
2/12/2008,66080,130,($4.22)
2/12/2008,66100,130,($6.08)
2/12/2008,66110,130,($0.68)
2/12/2008,66120,130,($2.53)
2/12/2008,66130,130,($82.27)
2/12/2008,66510,140,($18.76)
2/12/2008,66520,140,($17.55)
2/12/2008,66530,140,($17.55)
2/12/2008,68050,170,($4.83)
2/13/2008,61510,150,($102.80)
2/13/2008,61520,150,($215.86)
2/13/2008,61530,150,($55.36)
2/13/2008,61540,150,($1.67)
2/13/2008,61550,150,($111.89)
2/13/2008,61560,150,($1.74)
2/13/2008,61570,150,($143.53)
2/13/2008,62010,150,($590.20)
2/13/2008,62020,150,($531.49)
2/13/2008,62099,150,$23.09
2/13/2008,62510,120,($75.80)
2/13/2008,62520,120,($22.09)
2/13/2008,62530,120,($10.65)
2/13/2008,62550,120,($22.58)
2/13/2008,62560,120,($0.33)
2/13/2008,63050,150,($72.70)
2/13/2008,63060,150,$2.99
2/13/2008,64000,150,$257.87
2/13/2008,64010,150,$69.98
2/13/2008,64020,150,$6.00
2/13/2008,65540,110,($203.05)
2/13/2008,65550,110,($57.47)
2/13/2008,65590,110,($31.59)
2/13/2008,65600,110,($43.71)
2/13/2008,65690,110,($31.68)
2/13/2008,65700,110,($13.06)
2/13/2008,65710,110,($632.18)
2/13/2008,65730,110,($16.88)
2/13/2008,65740,110,($470.09)
2/13/2008,65750,110,($716.05)
2/13/2008,65760,110,($7.05)
2/13/2008,65900,170,($25.31)
2/13/2008,66010,130,($6.21)
2/13/2008,66020,130,($59.57)
2/13/2008,66030,130,($0.64)
2/13/2008,66040,130,($2.53)
2/13/2008,66050,130,($45.84)
2/13/2008,66070,130,($4.60)
2/13/2008,66080,130,($4.22)
2/13/2008,66100,130,($6.08)
2/13/2008,66110,130,($0.68)
2/13/2008,66120,130,($2.53)
2/13/2008,66130,130,($82.27)
2/13/2008,66510,140,($18.76)
2/13/2008,66520,140,($17.55)
2/13/2008,66530,140,($17.55)
2/13/2008,68050,170,($4.83)
2/14/2008,61510,150,($102.80)
2/14/2008,61520,150,($215.86)
2/14/2008,61530,150,($55.36)
2/14/2008,61540,150,($1.67)
2/14/2008,61550,150,($111.89)
2/14/2008,61560,150,($1.74)
2/14/2008,61570,150,($143.53)
2/14/2008,62010,150,($590.20)
2/14/2008,62020,150,($531.49)
2/14/2008,62099,150,$23.09
2/14/2008,62510,120,($75.80)
2/14/2008,62520,120,($22.09)
2/14/2008,62530,120,($10.65)
2/14/2008,62550,120,($22.58)
2/14/2008,62560,120,($0.33)
2/14/2008,63050,150,($72.70)
2/14/2008,63060,150,$2.99
2/14/2008,64000,150,$257.87
2/14/2008,64010,150,$69.98
2/14/2008,64020,150,$6.00
2/14/2008,65540,110,($203.05)
2/14/2008,65550,110,($57.47)
2/14/2008,65590,110,($31.59)
2/14/2008,65600,110,($43.71)
2/14/2008,65690,110,($31.68)
2/14/2008,65700,110,($13.06)
2/14/2008,65710,110,($632.18)
2/14/2008,65730,110,($16.88)
2/14/2008,65740,110,($470.09)
2/14/2008,65750,110,($716.05)
2/14/2008,65760,110,($7.05)
2/14/2008,65900,170,($25.31)
2/14/2008,66010,130,($6.21)
2/14/2008,66020,130,($59.57)
2/14/2008,66030,130,($0.64)
2/14/2008,66040,130,($2.53)
2/14/2008,66050,130,($45.84)
2/14/2008,66070,130,($4.60)
2/14/2008,66080,130,($4.22)
2/14/2008,66100,130,($6.08)
2/14/2008,66110,130,($0.68)
2/14/2008,66120,130,($2.53)
2/14/2008,66130,130,($82.27)
2/14/2008,66510,140,($18.76)
2/14/2008,66520,140,($17.55)
2/14/2008,66530,140,($17.55)
2/14/2008,68050,170,($4.83)
2/14/2008,71010,120,$442.31
2/14/2008,71020,120,$119.25
