TranDate,Account,Dept,Sum of Amount
3/3/2009,63060,150,$1.20
3/3/2009,64000,150,$92.18
3/3/2009,64010,150,$9.48
3/3/2009,64020,150,$5.43
3/3/2009,65540,110,($114.92)
3/3/2009,65550,110,($32.76)
3/3/2009,65590,110,($11.36)
3/3/2009,65600,110,($36.45)
3/3/2009,65610,110,($8.34)
3/3/2009,65660,110,($6.44)
3/3/2009,65690,110,($51.79)
3/3/2009,65700,110,($95.97)
3/3/2009,65710,110,($408.95)
3/3/2009,65730,110,($2.53)
3/3/2009,65740,110,($325.73)
3/3/2009,65750,110,($415.61)
3/3/2009,65760,110,($4.72)
3/3/2009,66010,130,($1.01)
3/3/2009,66020,130,($61.36)
3/3/2009,66030,130,($3.62)
3/3/2009,66040,130,($2.51)
3/3/2009,66050,130,($21.43)
3/3/2009,66070,130,($2.37)
3/3/2009,66090,130,($6.48)
3/3/2009,66100,130,($3.01)
3/3/2009,66110,130,($0.42)
3/3/2009,66120,130,($1.16)
3/3/2009,66130,130,($45.78)
3/3/2009,66510,140,($11.99)
3/3/2009,66520,140,($7.79)
3/3/2009,66530,140,($21.82)
3/3/2009,66550,140,($19.21)
3/3/2009,68060,170,($31.90)
3/4/2009,61510,150,($24.76)
3/4/2009,61520,150,($73.31)
3/4/2009,61530,150,($14.03)
3/4/2009,61540,150,($1.39)
3/4/2009,61550,150,($47.31)
3/4/2009,61560,150,($2.48)
3/4/2009,61570,150,($39.26)
3/4/2009,62010,150,($219.78)
3/4/2009,62020,150,($183.39)
3/4/2009,62030,150,($5.22)
3/4/2009,62099,150,$9.15
3/4/2009,62510,120,($69.68)
3/4/2009,62520,120,($37.91)
3/4/2009,62530,120,($10.08)
3/4/2009,62550,120,($16.21)
3/4/2009,62560,120,($5.40)
3/4/2009,63060,150,$1.20
3/4/2009,64000,150,$92.18
3/4/2009,64010,150,$9.48
3/4/2009,64020,150,$5.43
3/4/2009,65540,110,($114.92)
3/4/2009,65550,110,($32.76)
3/4/2009,65590,110,($11.36)
3/4/2009,65600,110,($36.45)
3/4/2009,65610,110,($8.34)
3/4/2009,65660,110,($6.44)
3/4/2009,65690,110,($51.79)
3/4/2009,65700,110,($95.97)
3/4/2009,65710,110,($408.95)
3/4/2009,65730,110,($2.53)
3/4/2009,65740,110,($325.73)
3/4/2009,65750,110,($415.61)
3/4/2009,65760,110,($4.72)
3/4/2009,66010,130,($1.01)
3/4/2009,66020,130,($61.36)
3/4/2009,66030,130,($3.62)
3/4/2009,66040,130,($2.51)
3/4/2009,66050,130,($21.43)
3/4/2009,66070,130,($2.37)
3/4/2009,66090,130,($6.48)
3/4/2009,66100,130,($3.01)
3/4/2009,66110,130,($0.42)
3/4/2009,66120,130,($1.16)
3/4/2009,66130,130,($45.78)
3/4/2009,66510,140,($11.99)
3/4/2009,66520,140,($7.79)
3/4/2009,66530,140,($21.82)
3/4/2009,66550,140,($19.21)
3/4/2009,68060,170,($31.90)
3/5/2009,61510,150,($24.76)
3/5/2009,61520,150,($73.31)
3/5/2009,61530,150,($14.03)
3/5/2009,61540,150,($1.39)
3/5/2009,61550,150,($47.31)
3/5/2009,61560,150,($2.48)
3/5/2009,61570,150,($39.26)
3/5/2009,62010,150,($219.78)
3/5/2009,62020,150,($183.39)
3/5/2009,62030,150,($5.22)
3/5/2009,62099,150,$9.15
3/5/2009,62510,120,($69.68)
3/5/2009,62520,120,($37.91)
3/5/2009,62530,120,($10.08)
3/5/2009,62550,120,($16.21)
3/5/2009,62560,120,($5.40)
3/5/2009,63060,150,$1.20
3/5/2009,64000,150,$92.18
3/5/2009,64010,150,$9.48
3/5/2009,64020,150,$5.43
3/5/2009,65540,110,($114.92)
3/5/2009,65550,110,($32.76)
3/5/2009,65590,110,($11.36)
3/5/2009,65600,110,($36.45)
3/5/2009,65610,110,($8.34)
3/5/2009,65660,110,($6.44)
3/5/2009,65690,110,($51.79)
3/5/2009,65700,110,($95.97)
3/5/2009,65710,110,($408.95)
3/5/2009,65730,110,($2.53)
3/5/2009,65740,110,($325.73)
3/5/2009,65750,110,($415.61)
3/5/2009,65760,110,($4.72)
3/5/2009,66010,130,($1.01)
3/5/2009,66020,130,($61.36)
3/5/2009,66030,130,($3.62)
3/5/2009,66040,130,($2.51)
3/5/2009,66050,130,($21.43)
3/5/2009,66070,130,($2.37)
3/5/2009,66090,130,($6.48)
3/5/2009,66100,130,($3.01)
3/5/2009,66110,130,($0.42)
3/5/2009,66120,130,($1.16)
3/5/2009,66130,130,($45.78)
3/5/2009,66510,140,($11.99)
3/5/2009,66520,140,($7.79)
3/5/2009,66530,140,($21.82)
3/5/2009,66550,140,($19.21)
3/5/2009,68060,170,($31.90)
3/5/2009,71010,120,$452.37
3/5/2009,71020,120,$222.37
3/5/2009,71030,120,$61.19
3/5/2009,71050,120,$90.33
3/5/2009,71060,120,$33.05
3/5/2009,71070,120,($190.25)
3/5/2009,71080,120,$9.63
3/5/2009,71160,150,$20.09
3/5/2009,71170,150,$141.03
3/5/2009,71180,150,($31.59)
3/5/2009,71190,150,$5.30
3/5/2009,71200,150,$26.89
3/5/2009,71240,150,$233.90
3/5/2009,71299,150,($16.93)
3/5/2009,71310,150,"$1,002.08"
3/5/2009,71325,150,($229.93)
3/5/2009,71550,150,$56.61
3/5/2009,71560,140,$135.59
3/5/2009,71560,150,($7.11)
3/5/2009,72010,110,"$2,181.93"
3/5/2009,72020,110,$928.75
3/5/2009,72040,130,$253.42
3/5/2009,72050,140,$298.91
3/5/2009,72060,150,$673.43
3/5/2009,72070,150,"$1,310.31"
3/5/2009,72090,150,$431.83
3/5/2009,72110,160,"$1,548.73"
3/5/2009,72120,160,"$1,850.07"
3/5/2009,72130,160,$205.53
3/5/2009,72140,160,$520.74
3/5/2009,72150,165,"$1,072.99"
3/5/2009,72160,170,$962.89
3/5/2009,72999,150,($130.95)
3/5/2009,73010,110,$124.11
3/5/2009,73010,130,$12.45
3/5/2009,73010,140,$9.47
3/5/2009,73010,150,$97.18
3/5/2009,73010,160,$183.28
3/5/2009,73010,165,$52.52
3/5/2009,73010,170,$126.23
3/5/2009,73020,110,$66.60
3/5/2009,73020,130,$6.30
3/5/2009,73020,140,$4.82
3/5/2009,73020,150,$62.41
3/5/2009,73020,160,$93.12
3/5/2009,73020,165,$27.72
3/5/2009,73020,170,$27.11
3/5/2009,73030,110,$366.49
3/5/2009,73030,150,$594.44
3/5/2009,73030,160,$329.25
3/5/2009,73030,165,$101.00
3/5/2009,73030,170,$33.36
3/5/2009,73040,110,$116.10
3/5/2009,73040,150,$159.30
3/5/2009,73040,160,$75.60
3/5/2009,73040,165,$24.30
3/5/2009,73050,110,$30.61
3/5/2009,73050,130,$2.40
3/5/2009,73050,140,$1.92
3/5/2009,73050,150,$26.07
3/5/2009,73050,160,$42.92
3/5/2009,73050,165,$11.64
3/5/2009,73050,170,$11.57
3/5/2009,73060,110,$5.64
3/5/2009,73060,120,$1.50
3/5/2009,73060,160,$4.50
3/5/2009,73060,165,$1.50
3/5/2009,73070,110,$18.94
3/5/2009,73070,160,$33.15
3/5/2009,73070,165,$9.47
3/5/2009,80990,110,$917.23
3/5/2009,81010,110,$150.00
3/5/2009,81020,160,$45.00
3/5/2009,81050,160,$128.80
3/5/2009,81090,160,$52.40
3/5/2009,81100,160,$104.01
3/5/2009,81110,160,$3.12
3/5/2009,81130,160,$315.92
3/5/2009,81140,160,$269.89
3/5/2009,81150,160,$38.52
3/5/2009,81170,160,$11.27
3/5/2009,81180,160,$590.44
3/5/2009,81200,160,$5.54
3/5/2009,81210,160,$47.91
3/5/2009,81220,160,$23.45
3/5/2009,81230,160,$20.12
3/5/2009,81260,160,$36.56
3/5/2009,81270,160,$138.27
3/5/2009,81280,160,$5.74
3/5/2009,81330,160,$58.90
3/5/2009,81350,160,$7.07
3/5/2009,81900,165,$50.40
3/5/2009,82010,130,$100.76
3/5/2009,82030,130,$3.98
3/5/2009,82050,150,$2.93
3/5/2009,82060,170,$45.98
3/5/2009,82070,150,$61.70
3/5/2009,83010,170,$46.67
3/5/2009,83020,130,$60.00
3/5/2009,83020,160,$215.76
3/5/2009,83020,170,$225.78
3/5/2009,83030,150,$168.09
3/5/2009,83050,170,$181.75
3/5/2009,83060,170,$78.15
3/5/2009,83070,170,$119.18
3/5/2009,84020,130,$168.81
3/5/2009,84020,170,$103.27
3/5/2009,84030,150,$48.75
3/5/2009,85010,170,$74.48
3/5/2009,85510,170,$411.30
3/5/2009,86010,110,$130.93
3/5/2009,86010,130,$5.25
3/5/2009,86010,150,$90.25
3/5/2009,86010,160,$38.97
3/5/2009,86010,165,$22.84
3/5/2009,86010,170,$2.63
3/5/2009,86020,110,$28.14
3/5/2009,86020,170,$20.58
3/5/2009,86030,110,($23.90)
3/5/2009,86030,150,$1.31
3/5/2009,86040,110,"$1,486.71"
3/5/2009,86040,150,$267.22
3/5/2009,86050,110,$83.87
3/5/2009,86050,150,$41.78
3/5/2009,86050,160,$54.75
3/5/2009,86090,160,$30.00
3/5/2009,86100,110,$48.44
3/5/2009,86100,120,$14.87
3/5/2009,86100,150,$13.28
3/5/2009,86100,170,$74.24
3/5/2009,86140,110,$0.75
3/5/2009,86150,110,$26.22
3/5/2009,86160,110,$7.43
3/5/2009,86180,140,$20.75
3/5/2009,86180,160,$48.60
3/5/2009,86200,110,$27.42
3/5/2009,86200,160,$21.27
3/5/2009,86270,150,$29.67
3/5/2009,86280,150,$12.66
3/5/2009,86290,150,$66.23
3/5/2009,86290,170,$34.08
3/5/2009,86310,150,$11.88
3/5/2009,86330,150,$178.64
3/5/2009,86350,150,$22.26
3/5/2009,86450,170,($29.76)
3/6/2009,61510,150,($24.76)
3/6/2009,61520,150,($73.31)
3/6/2009,61530,150,($14.03)
3/6/2009,61540,150,($1.39)
3/6/2009,61550,150,($47.31)
3/6/2009,61560,150,($2.48)
3/6/2009,61570,150,($39.26)
3/6/2009,62010,150,($219.78)
3/6/2009,62020,150,($183.39)
3/6/2009,62030,150,($5.22)
3/6/2009,62099,150,$9.15
3/6/2009,62510,120,($69.68)
3/6/2009,62520,120,($37.91)
3/6/2009,62530,120,($10.08)
3/6/2009,62550,120,($16.21)
3/6/2009,62560,120,($5.40)
3/6/2009,63060,150,$1.20
3/6/2009,64000,150,$92.18
3/6/2009,64010,150,$9.48
3/6/2009,64020,150,$5.43
3/6/2009,65540,110,($114.92)
3/6/2009,65550,110,($32.76)
3/6/2009,65590,110,($11.36)
3/6/2009,65600,110,($36.45)
3/6/2009,65610,110,($8.34)
3/6/2009,65660,110,($6.44)
3/6/2009,65690,110,($51.79)
3/6/2009,65700,110,($95.97)
3/6/2009,65710,110,($408.95)
3/6/2009,65730,110,($2.53)
3/6/2009,65740,110,($325.73)
3/6/2009,65750,110,($415.61)
3/6/2009,65760,110,($4.72)
3/6/2009,66010,130,($1.01)
3/6/2009,66020,130,($61.36)
3/6/2009,66030,130,($3.62)
3/6/2009,66040,130,($2.51)
3/6/2009,66050,130,($21.43)
3/6/2009,66070,130,($2.37)
3/6/2009,66090,130,($6.48)
3/6/2009,66100,130,($3.01)
3/6/2009,66110,130,($0.42)
3/6/2009,66120,130,($1.16)
3/6/2009,66130,130,($45.78)
3/6/2009,66510,140,($11.99)
3/6/2009,66520,140,($7.79)
3/6/2009,66530,140,($21.82)
3/6/2009,66550,140,($19.21)
3/6/2009,68060,170,($31.90)
3/7/2009,61510,150,($33.02)
3/7/2009,61520,150,($97.75)
3/7/2009,61530,150,($18.70)
3/7/2009,61540,150,($1.85)
3/7/2009,61550,150,($63.08)
3/7/2009,61560,150,($3.31)
3/7/2009,61570,150,($52.35)
3/7/2009,62010,150,($293.05)
3/7/2009,62020,150,($244.52)
3/7/2009,62030,150,($6.96)
3/7/2009,62099,150,$12.19
3/7/2009,62510,120,($92.91)
3/7/2009,62520,120,($50.54)
3/7/2009,62530,120,($13.44)
3/7/2009,62550,120,($21.62)
3/7/2009,62560,120,($7.21)
3/7/2009,63060,150,$1.60
3/7/2009,64000,150,$122.90
3/7/2009,64010,150,$12.64
3/7/2009,64020,150,$7.23
3/7/2009,65540,110,($153.23)
3/7/2009,65550,110,($43.69)
3/7/2009,65590,110,($15.15)
3/7/2009,65600,110,($48.60)
3/7/2009,65610,110,($11.12)
3/7/2009,65660,110,($8.59)
3/7/2009,65690,110,($69.05)
3/7/2009,65700,110,($127.96)
3/7/2009,65710,110,($545.27)
3/7/2009,65730,110,($3.38)
3/7/2009,65740,110,($434.31)
3/7/2009,65750,110,($554.15)
3/7/2009,65760,110,($6.29)
3/7/2009,66010,130,($1.35)
3/7/2009,66020,130,($81.81)
3/7/2009,66030,130,($4.82)
3/7/2009,66040,130,($3.35)
3/7/2009,66050,130,($28.57)
3/7/2009,66070,130,($3.15)
3/7/2009,66090,130,($8.64)
3/7/2009,66100,130,($4.01)
3/7/2009,66110,130,($0.56)
3/7/2009,66120,130,($1.55)
3/7/2009,66130,130,($61.04)
3/7/2009,66510,140,($15.98)
3/7/2009,66520,140,($10.39)
3/7/2009,66530,140,($29.09)
3/7/2009,66550,140,($25.62)
3/7/2009,68060,170,($42.54)
3/8/2009,61510,150,($31.92)
3/8/2009,61520,150,($94.49)
3/8/2009,61530,150,($18.08)
3/8/2009,61540,150,($1.79)
3/8/2009,61550,150,($60.98)
3/8/2009,61560,150,($3.20)
3/8/2009,61570,150,($50.61)
3/8/2009,62010,150,($283.28)
3/8/2009,62020,150,($236.37)
3/8/2009,62030,150,($6.72)
3/8/2009,62099,150,$11.79
3/8/2009,62510,120,($89.81)
3/8/2009,62520,120,($48.86)
3/8/2009,62530,120,($13.00)
3/8/2009,62550,120,($20.90)
3/8/2009,62560,120,($6.97)
3/8/2009,63060,150,$1.54
3/8/2009,64000,150,$118.80
3/8/2009,64010,150,$12.22
3/8/2009,64020,150,$6.99
3/8/2009,65540,110,($148.13)
3/8/2009,65550,110,($42.23)
3/8/2009,65590,110,($14.64)
3/8/2009,65600,110,($46.98)
3/8/2009,65610,110,($10.75)
3/8/2009,65660,110,($8.30)
3/8/2009,65690,110,($66.75)
3/8/2009,65700,110,($123.69)
3/8/2009,65710,110,($527.09)
3/8/2009,65730,110,($3.26)
3/8/2009,65740,110,($419.83)
3/8/2009,65750,110,($535.67)
3/8/2009,65760,110,($6.08)
3/8/2009,66010,130,($1.31)
3/8/2009,66020,130,($79.08)
3/8/2009,66030,130,($4.66)
3/8/2009,66040,130,($3.24)
3/8/2009,66050,130,($27.62)
3/8/2009,66070,130,($3.05)
3/8/2009,66090,130,($8.35)
3/8/2009,66100,130,($3.88)
3/8/2009,66110,130,($0.54)
3/8/2009,66120,130,($1.50)
3/8/2009,66130,130,($59.01)
3/8/2009,66510,140,($15.45)
3/8/2009,66520,140,($10.04)
3/8/2009,66530,140,($28.12)
3/8/2009,66550,140,($24.76)
3/8/2009,68060,170,($41.12)
3/9/2009,61510,150,($29.72)
3/9/2009,61520,150,($87.98)
3/9/2009,61530,150,($16.83)
3/9/2009,61540,150,($1.67)
3/9/2009,61550,150,($56.78)
3/9/2009,61560,150,($2.98)
3/9/2009,61570,150,($47.12)
3/9/2009,62010,150,($263.74)
3/9/2009,62020,150,($220.07)
3/9/2009,62030,150,($6.26)
3/9/2009,62099,150,$10.97
3/9/2009,62510,120,($83.62)
3/9/2009,62520,120,($45.49)
3/9/2009,62530,120,($12.10)
3/9/2009,62550,120,($19.46)
3/9/2009,62560,120,($6.49)
3/9/2009,63060,150,$1.44
3/9/2009,64000,150,$110.61
3/9/2009,64010,150,$11.38
3/9/2009,64020,150,$6.51
3/9/2009,65540,110,($137.91)
3/9/2009,65550,110,($39.32)
3/9/2009,65590,110,($13.63)
3/9/2009,65600,110,($43.74)
3/9/2009,65610,110,($10.01)
3/9/2009,65660,110,($7.73)
3/9/2009,65690,110,($62.14)
3/9/2009,65700,110,($115.16)
3/9/2009,65710,110,($490.74)
3/9/2009,65730,110,($3.04)
3/9/2009,65740,110,($390.88)
3/9/2009,65750,110,($498.73)
3/9/2009,65760,110,($5.66)
3/9/2009,66010,130,($1.22)
3/9/2009,66020,130,($73.63)
3/9/2009,66030,130,($4.34)
3/9/2009,66040,130,($3.01)
3/9/2009,66050,130,($25.72)
3/9/2009,66070,130,($2.84)
3/9/2009,66090,130,($7.78)
3/9/2009,66100,130,($3.61)
3/9/2009,66110,130,($0.50)
3/9/2009,66120,130,($1.40)
3/9/2009,66130,130,($54.94)
3/9/2009,66510,140,($14.38)
3/9/2009,66520,140,($9.35)
3/9/2009,66530,140,($26.18)
3/9/2009,66550,140,($23.05)
3/9/2009,68060,170,($38.28)
3/10/2009,61510,150,($29.72)
3/10/2009,61520,150,($87.98)
3/10/2009,61530,150,($16.83)
3/10/2009,61540,150,($1.67)
3/10/2009,61550,150,($56.78)
3/10/2009,61560,150,($2.98)
3/10/2009,61570,150,($47.12)
3/10/2009,62010,150,($263.74)
3/10/2009,62020,150,($220.07)
3/10/2009,62030,150,($6.26)
3/10/2009,62099,150,$10.97
3/10/2009,62510,120,($83.62)
3/10/2009,62520,120,($45.49)
3/10/2009,62530,120,($12.10)
3/10/2009,62550,120,($19.46)
3/10/2009,62560,120,($6.49)
3/10/2009,63060,150,$1.44
3/10/2009,64000,150,$110.61
3/10/2009,64010,150,$11.38
3/10/2009,64020,150,$6.51
3/10/2009,65540,110,($137.91)
3/10/2009,65550,110,($39.32)
3/10/2009,65590,110,($13.63)
3/10/2009,65600,110,($43.74)
3/10/2009,65610,110,($10.01)
3/10/2009,65660,110,($7.73)
3/10/2009,65690,110,($62.14)
3/10/2009,65700,110,($115.16)
3/10/2009,65710,110,($490.74)
3/10/2009,65730,110,($3.04)
3/10/2009,65740,110,($390.88)
3/10/2009,65750,110,($498.73)
3/10/2009,65760,110,($5.66)
3/10/2009,66010,130,($1.22)
3/10/2009,66020,130,($73.63)
3/10/2009,66030,130,($4.34)
3/10/2009,66040,130,($3.01)
3/10/2009,66050,130,($25.72)
3/10/2009,66070,130,($2.84)
3/10/2009,66090,130,($7.78)
3/10/2009,66100,130,($3.61)
3/10/2009,66110,130,($0.50)
3/10/2009,66120,130,($1.40)
3/10/2009,66130,130,($54.94)
3/10/2009,66510,140,($14.38)
3/10/2009,66520,140,($9.35)
3/10/2009,66530,140,($26.18)
3/10/2009,66550,140,($23.05)
3/10/2009,68060,170,($38.28)
3/11/2009,61510,150,($29.72)
3/11/2009,61520,150,($87.98)
3/11/2009,61530,150,($16.83)
3/11/2009,61540,150,($1.67)
3/11/2009,61550,150,($56.78)
3/11/2009,61560,150,($2.98)
3/11/2009,61570,150,($47.12)
3/11/2009,62010,150,($263.74)
3/11/2009,62020,150,($220.07)
3/11/2009,62030,150,($6.26)
3/11/2009,62099,150,$10.97
3/11/2009,62510,120,($83.62)
3/11/2009,62520,120,($45.49)
3/11/2009,62530,120,($12.10)
3/11/2009,62550,120,($19.46)
3/11/2009,62560,120,($6.49)
3/11/2009,63060,150,$1.44
3/11/2009,64000,150,$110.61
3/11/2009,64010,150,$11.38
3/11/2009,64020,150,$6.51
3/11/2009,65540,110,($137.91)
3/11/2009,65550,110,($39.32)
3/11/2009,65590,110,($13.63)
3/11/2009,65600,110,($43.74)
3/11/2009,65610,110,($10.01)
3/11/2009,65660,110,($7.73)
3/11/2009,65690,110,($62.14)
3/11/2009,65700,110,($115.16)
3/11/2009,65710,110,($490.74)
3/11/2009,65730,110,($3.04)
3/11/2009,65740,110,($390.88)
3/11/2009,65750,110,($498.73)
3/11/2009,65760,110,($5.66)
3/11/2009,66010,130,($1.22)
3/11/2009,66020,130,($73.63)
3/11/2009,66030,130,($4.34)
3/11/2009,66040,130,($3.01)
3/11/2009,66050,130,($25.72)
3/11/2009,66070,130,($2.84)
3/11/2009,66090,130,($7.78)
3/11/2009,66100,130,($3.61)
3/11/2009,66110,130,($0.50)
3/11/2009,66120,130,($1.40)
3/11/2009,66130,130,($54.94)
3/11/2009,66510,140,($14.38)
3/11/2009,66520,140,($9.35)
3/11/2009,66530,140,($26.18)
3/11/2009,66550,140,($23.05)
3/11/2009,68060,170,($38.28)
3/12/2009,61510,150,($29.72)
3/12/2009,61520,150,($87.98)
3/12/2009,61530,150,($16.83)
3/12/2009,61540,150,($1.67)
3/12/2009,61550,150,($56.78)
3/12/2009,61560,150,($2.98)
3/12/2009,61570,150,($47.12)
3/12/2009,62010,150,($263.74)
3/12/2009,62020,150,($220.07)
3/12/2009,62030,150,($6.26)
3/12/2009,62099,150,$10.97
3/12/2009,62510,120,($83.62)
3/12/2009,62520,120,($45.49)
3/12/2009,62530,120,($12.10)
3/12/2009,62550,120,($19.46)
3/12/2009,62560,120,($6.49)
3/12/2009,63060,150,$1.44
3/12/2009,64000,150,$110.61
3/12/2009,64010,150,$11.38
3/12/2009,64020,150,$6.51
3/12/2009,65540,110,($137.91)
3/12/2009,65550,110,($39.32)
3/12/2009,65590,110,($13.63)
3/12/2009,65600,110,($43.74)
3/12/2009,65610,110,($10.01)
3/12/2009,65660,110,($7.73)
3/12/2009,65690,110,($62.14)
3/12/2009,65700,110,($115.16)
3/12/2009,65710,110,($490.74)
3/12/2009,65730,110,($3.04)
3/12/2009,65740,110,($390.88)
3/12/2009,65750,110,($498.73)
3/12/2009,65760,110,($5.66)
3/12/2009,66010,130,($1.22)
3/12/2009,66020,130,($73.63)
3/12/2009,66030,130,($4.34)
3/12/2009,66040,130,($3.01)
3/12/2009,66050,130,($25.72)
3/12/2009,66070,130,($2.84)
3/12/2009,66090,130,($7.78)
3/12/2009,66100,130,($3.61)
3/12/2009,66110,130,($0.50)
3/12/2009,66120,130,($1.40)
3/12/2009,66130,130,($54.94)
3/12/2009,66510,140,($14.38)
3/12/2009,66520,140,($9.35)
3/12/2009,66530,140,($26.18)
3/12/2009,66550,140,($23.05)
3/12/2009,68060,170,($38.28)
3/12/2009,71010,120,$542.84
3/12/2009,71020,120,$266.85
3/12/2009,71030,120,$73.42
3/12/2009,71050,120,$108.40
3/12/2009,71060,120,$39.65
3/12/2009,71070,120,($228.30)
3/12/2009,71080,120,$11.55
3/12/2009,71160,150,$24.10
3/12/2009,71170,150,$169.23
3/12/2009,71180,150,($37.91)
3/12/2009,71190,150,$6.36
3/12/2009,71200,150,$32.27
3/12/2009,71240,150,$280.68
3/12/2009,71299,150,($20.31)
3/12/2009,71310,150,"$1,202.50"
3/12/2009,71325,150,($275.92)
3/12/2009,71550,150,$67.93
3/12/2009,71560,140,$162.71
3/12/2009,71560,150,($8.53)
3/12/2009,72010,110,"$2,618.32"
3/12/2009,72020,110,"$1,114.50"
3/12/2009,72040,130,$304.10
3/12/2009,72050,140,$358.69
3/12/2009,72060,150,$808.12
3/12/2009,72070,150,"$1,572.37"
3/12/2009,72090,150,$518.20
3/12/2009,72110,160,"$1,858.47"
3/12/2009,72120,160,"$2,220.08"
3/12/2009,72130,160,$246.64
3/12/2009,72140,160,$624.89
3/12/2009,72150,165,"$1,287.59"
3/12/2009,72160,170,"$1,155.46"
3/12/2009,72999,150,($157.14)
3/12/2009,73010,110,$148.94
3/12/2009,73010,130,$14.94
3/12/2009,73010,140,$11.36
3/12/2009,73010,150,$116.62
3/12/2009,73010,160,$219.94
3/12/2009,73010,165,$63.02
3/12/2009,73010,170,$151.48
3/12/2009,73020,110,$79.92
3/12/2009,73020,130,$7.56
3/12/2009,73020,140,$5.78
3/12/2009,73020,150,$74.89
3/12/2009,73020,160,$111.74
3/12/2009,73020,165,$33.26
3/12/2009,73020,170,$32.53
3/12/2009,73030,110,$439.79
3/12/2009,73030,150,$713.33
3/12/2009,73030,160,$395.10
3/12/2009,73030,165,$121.20
3/12/2009,73030,170,$40.03
